CCLE_6_0,CCLE_6_1,CCLE_6_2,CCLE_6_3,CCLE_6_4,CCLE_6_5,CCLE_6_6,CCLE_6_7,CCLE_6_8,CCLE_6_9,CCLE_6_10,CCLE_6_11,CCLE_6_12,CCLE_6_13,CCLE_6_14,CCLE_6_15,CCLE_6_16,CCLE_6_17,CCLE_6_18,CCLE_6_19,CCLE_6_20,CCLE_6_21,CCLE_6_22,CCLE_6_23,CCLE_6_24,cell
-0.3639964377696988,-4.333047936646379,5.887493552439011,-0.12338461724564204,-0.24431021055962282,-2.0306168991162177,-2.324709639251835,-0.12075141672981103,1.5075011835781407,0.13558790530335674,2.7047531884987555,-2.584098595294047,2.206021387546057,-1.637995680418868,-2.9032066571519226,1.378917299078371,-0.8268017976568895,1.3752417191068436,-0.1881333601484583,2.1414661705891747,3.6196754878534954,5.00038266816138,-2.7630727723516317,1.122508964474391,-1.3876020101556283,CAKI-1
0.17899304603703664,-5.522054543186584,-2.8015776568116086,-2.44803309167916,0.8466722725108987,-2.2273471545947827,-0.2637700277242109,-0.47902598060848894,-1.819271679197186,3.2365104566408256,-2.273313795172201,-2.0342825368864346,2.595356113785631,0.5817371207957444,0.3962873332041353,-0.8690781102440245,-1.1808950336326787,0.6782440826190026,-0.32668128561588067,1.039512365085012,-0.2697527571403185,3.049015725248282,-0.28849588894346767,1.007336089106827,-2.3416809238146974,NCI-H226
2.00725411575891,-3.698540637798712,-1.6660437104847203,0.36310606081102165,-1.1695192681816524,0.7621568372372318,-5.287610190567167,-2.479435333035315,-0.9089653338787276,2.8820777694995003,-2.0534982032575457,3.403163950002156,3.8994380297087816,3.9978298354091915,-0.16454855492097012,-1.8437949554719903,2.9091614779520714,1.1160956777773343,-0.7692168608531605,3.046376983961287,0.2730261787332802,-0.8703710021127313,3.6195832874552756,-1.2594533647127657,-0.883160230238488,NCI-H322M
6.651381879392644,-4.861076235891632,-4.180036809752331,4.3579705151902814,-1.7477346927325215,1.8461613868446083,-2.7064351618812497,1.6462486725676801,-1.4012223526460723,6.873711174587002,-1.685339997909748,2.8943696047131557,-1.7227166742700581,1.147759241448291,4.380552230960278,2.688608216250916,-3.177144430984092,-3.251663008492702,-1.0225284424146757,0.1637229834369643,1.709243389010784,-1.5142615123197374,-2.7109365816902766,1.7597344599587597,0.4090993686119743,T-47D
1.6979008902707886,-4.196950337141005,1.402841719286971,6.188520271029779,3.856099502090959,5.489273851974326,3.502794361726218,-3.5322979774188052,-1.3693882069291252,3.0625146928585667,-1.6252530616843655,-4.668298072635731,-1.225483629059092e-05,-3.9787621870821366,1.9425158191084924,-3.457093545503845,1.135667781422366,0.8384997751708417,-2.23136290321865,-1.1417154091610002,-0.5064202726287215,0.4342238489515077,-0.6336359605850514,-1.46463757800379,2.142878412767241,SK-MEL-28
1.210273766077818,-1.4733985202921813,-2.333939401420238,4.521823899957442,0.6565779775482565,1.9550305862464787,-2.476484520254449,5.9773863325956675,1.4834831002138078,-2.0354973843385644,5.3915712048397975,-2.63134354427481,1.5375098411332113,-1.705151359276431,0.9184098914944191,-0.4309411625119586,0.5258385355101163,-1.97489795769558,0.4066470319965989,0.2935721222026425,-1.3073188086440346,0.3603317335420546,3.797277840336267,1.624719644208926,-0.2123224766848587,OVCAR-4
5.014550487349049,-8.82273986295222,2.3786157903060174,2.8290112354011767,0.24676970979866347,-1.0089411422786145,-1.2177363722334942,0.7265475293802547,5.655430532002075,-1.6176778884070009,-1.4043945604868366,5.904323246305045,-2.0073202608478296,-3.006130692555096,2.357855098584045,-0.49284661935720464,-1.2838072688822815,0.9983334547956773,-2.2344061947157585,-2.0639533651372575,0.6464237096411278,2.172453980642105,3.2830519387095625,-1.0825313276237083,-0.05932480086196252,HCT-15
-2.2175718070141257,-7.038031278609915,5.145828663126792,-2.575291840017425,0.43025557730594044,3.679567176212612,6.329103320351896,-1.082932804263928,-0.801801591130822,-1.5760303440057741,-1.0343705626663668,0.8286197280539962,5.269219143663257,3.681835765321526,-0.6734180167543035,-4.01309131290787,-2.932358198414402,-3.4820188067736666,1.1342960694019786,-0.9643227846790174,-0.5312942207093206,1.1417483821015484,-0.2492034363804662,2.6187668962052553,2.7635434842020983,SF-295
5.1886861594512315,-6.352854395124868,8.243238495022588,0.4542886258742193,-5.0797809055891125,0.9675548868114883,1.3971484687387095,-1.5647378088173676,-2.509578190700403,-0.13005066281560912,-1.1640280822822449,3.2778856640854857,-0.03289771202369168,0.6657264225765026,-2.808449499127701,0.07587650585918247,0.2477449753696857,1.120465307572545,3.3747471989337323,-0.4627804953447316,0.26003544650416227,-0.9356183422460355,1.6085382799915637,-1.2872801576480246,-0.4365230881000647,NCI-H460
-2.880075159004649,-1.6720856708059588,3.7325119610165958,3.529731623769248,0.6978047767514554,-7.024678552538462,4.476834730859921,5.883466107075821,-0.6051686823870401,-3.1132153257503727,3.3863164274794597,-0.31091965534435684,2.8312867713786956,1.826935081059969,3.657517494936333,-2.625635954568839,-0.26117180805097634,0.3677830747879832,-1.3383914061681106,1.400158711875005,-0.7717313894998385,-4.066267929170916,-2.3565630098305204,-0.7552432085281583,-1.6824829727949107,SK-OV-3
