ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
HOP62_LUNG,-1.9255951723730158,-42.68109222237005,4.3998265329288735,-6.180773322594866,1.2866222576805366,-1.2892848788227098,-12.405158602095112,11.697275710645497,3.483323876719568,5.402377111326187,5.198767619330066,-1.439254780303712,3.1959368061169,-8.173632025521567,-10.226215715086592,0.6973050564129565,-2.292671237837803,6.442733828482493,2.8738425777410566,-1.0168999942492427,2.613958731749293,-2.507601164841252,-15.330008470988101,-8.907508496137268,11.562218267436586
HOP92_LUNG,-29.89692546240305,-4.132117106072213,6.638631158456456,-7.841344178613291,17.900823364688364,-6.177881708216766,5.485318645668354,-9.710724787831222,-1.8286821261447084,0.06403747990598999,-11.008084945725162,13.993662945586673,-2.3623852210258955,-8.250984822817179,-4.769755987338391,6.054971832701121,-1.6504468113258564,3.1138262554462663,7.170317692145924,9.809306344938822,-5.4731632418019265,3.3215391193355384,1.4563757754754985,11.45023149023494,4.769819358437347
HS578T_BREAST,26.245083110431803,-20.528765543328085,106.41881655577119,-14.503231938579322,-50.10732896005956,-32.97651622514302,26.241440181408077,-26.994816192790143,-6.255627303414911,24.787417677431996,19.477996365337066,-13.750291794102495,-0.25900482983474277,4.136702380607795,-6.983463123362986,-0.5784450338046812,4.836717698651514,-1.701880189799478,-2.06644405255736,3.332386500895634,-3.0059531859721282,0.6844524422730968,1.387851000000305,-1.6936804179584326,-1.5476445532361942
HT29_LARGE_INTESTINE,-35.75215551046127,-50.18766374544755,-19.476535786746066,8.355839922580705,10.41055659891106,4.396655937421946,-0.2247897213049359,-4.402002785853026,-6.489745027655134,2.5053425802892257,5.266231937684382,-5.627867086365685,2.1740321348835545,-1.9897909794545752,-3.3629355573942155,-4.942817205363863,3.115256599387817,-4.230219223386561,0.5628291256946216,0.8059612576885956,7.020446186533261,0.9808787070362103,-1.3717572360774368,-8.304049981694517,3.26923298180208
IGROV1_OVARY,-30.24170632608639,6.330876715552142,-7.018402088247534,-10.683256798371463,-7.16426662683425,-1.1855236877620297,-6.278289250153712,9.362823531478293,2.363278578524294,4.701535998604013,-2.8112165376572436,-13.929761233030701,-0.191695554201398,4.101920557208712,7.429241539514182,-5.727793573461802,-5.401973091431428,-9.857009561709903,-9.995399146953153,-8.011632021154949,-3.235946901528925,-2.6163385108989616,-0.342606965846059,-9.261187404375788,-3.0061467112491522
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,10.800785840604124,5.167349639339037,-28.089003955574807,4.348635713491183,6.0456865871084355,-0.8170892777164929,2.7921315498508514,4.434296585407942,10.622339180411412,10.749139066630459,8.980503185349399,-1.1158435084344045,-8.706967196117274,-2.8373616802736783,-17.53302881272616,-1.7325404942259872,12.409409011749496,-10.231064208914097,6.135686870279341,20.794803170930866,3.4220818055539994,-0.9796906712210544,6.3296691415644135,7.737690053294132,6.2817439192051046
KM12_LARGE_INTESTINE,118.01569973839192,-21.046790092372834,-63.19714797569147,-1.7340577015282828,-16.418776747751743,10.923145919732901,47.394894249839524,-21.661318539047357,-30.028399845450767,-21.936485799808363,-15.175501695583451,-9.158122299002201,7.139396792112314,25.553812499554446,-8.09182290689173,0.49529148912458815,-2.9462429765486555,-8.484947272729636,10.010225906536478,-7.059711643883214,-4.798211441450374,-0.11005219651451409,-1.1207937106089634,1.9500944602255108,5.852522467784566
LOXIMVI_SKIN,34.00332297117284,-40.227939674498245,-19.794180021489794,5.4710169139286275,4.044502679761555,-6.116009051611466,-15.19186853842496,5.0449193083529185,7.5446665046560355,8.666093770614813,-8.338978349688833,-6.253898718236367,-6.119990667056931,-5.6262799066574765,-14.206316594386205,2.648571260023551,-4.1735992394376105,-11.117708620129953,-10.219316629505846,-0.5016298730854677,-0.12985038594853296,1.5819629699395565,-5.787424901965655,-3.846477325510326,-2.026260858976247
MALME3M_SKIN,-54.547735567208974,26.449193534186872,2.318385376952117,27.595218566299852,1.1558645828521132,1.5439212397160662,-7.840904776699284,-4.543372839463707,-15.032815861851175,9.347881318948541,-5.802403849549299,-0.356571924618016,1.2395482393584645,14.068643227203552,-5.1314481410670005,1.5928957035224836,-6.957424686074156,4.759546524196936,-4.4592612311191795,-6.925548385003954,4.880790826485057,-5.899638104071374,-8.785754237086323,7.2873519513469205,-8.202075042135787
MCF7_BREAST,-13.271568968713725,-30.72799812409424,-22.738609339529994,12.423016157646838,8.129711563361258,-5.107136990447248,-4.154566102555653,5.4154835204715654,-23.57056530970182,-6.746708721807201,23.12121052694424,-12.001918826092583,-5.413111899821266,-5.787994109004701,20.048194678583307,24.36126275294463,32.285304244567484,7.735623755553389,-11.489231263725797,-6.6642583072630375,-12.951041493355605,8.730807035445991,-3.341387747793446,3.050048752416602,2.1142797011581846
MDAMB231_BREAST,-22.699826616955626,-20.491078280016335,5.200215993279359,1.4483246227040583,8.356399958108295,4.857011904119159,-2.517829054841181,0.5920170900584723,-0.004316791855432465,-5.39844228333792,-14.108523930963681,-4.983975192074362,2.681854951209462,4.9718831889115,-1.9161292465847533,-4.28391778684024,-4.982970505232734,0.09763915971597806,-2.0703091562946345,10.74325462731336,-2.663386389046213,7.464994834034962,-1.128022574861383,-8.576761842261643,1.186103711718147
MDAMB435S_SKIN,133.90187033530424,-14.79751630709995,-14.043377632369248,41.756869702960685,-18.54279799597877,-9.528994029864046,16.06891513665411,16.411674107710223,8.860996881400276,21.104273490097043,-35.12364602409871,5.4838809169423035,-24.294089395248644,-7.996700164298957,23.729478743956907,-10.766171047646765,4.505575649568317,11.971291112934335,-2.0501297515576584,5.1531339634741915,-1.3894137904281123,-4.783371945124462,-5.003791342806424,-1.1002508697976419,-4.066498094237987
MDAMB468_BREAST,-37.01751613623675,24.527991885433966,-0.025532347448187914,5.476977411128996,7.487430794465939,-4.061136719473648,-4.766399040494946,4.2806018974505475,-3.8187522604144406,-5.941474750296499,-0.8770642728542134,-18.062819306011008,3.163297729629428,-1.9750474336444332,12.452932110053403,-0.2533115340254563,4.812078255831166,-0.9164175373550847,11.867058702973441,9.036577735197552,12.711019010466792,0.5469322020322105,15.947316591305539,-8.214555405928138,-0.833127080486858
NCIH226_LUNG,157.07565912498836,-11.801362687527376,-9.54839339282412,26.860068717612023,-7.926796845145914,-8.186088405545185,-19.891524451695222,-4.874545058113237,-17.019343765375417,-16.786981484960837,38.868027650126606,11.851857829201606,11.979003698390901,-21.866959394528248,7.552445577664492,-21.38184730663557,-12.720848312312107,3.1292772325974982,5.149914207420322,0.5840076910813774,8.734849652422316,3.020202150956867,4.315018634320457,1.673581032156163,-0.4696245936009106
NCIH23_LUNG,-58.55104418353097,5.8635347252098295,-13.125330063715031,-10.014932179994057,-6.423379759802379,-18.978651550422093,-1.4196500372423413,-8.700560059246243,0.015527212450404313,12.796387920928614,-10.23347209952959,33.92613045974273,10.49464512145915,-8.000263888401355,7.047934396135604,0.5870634458153596,-5.585560620200313,-1.8025408044300226,2.0654543882917444,-2.2192025381033913,-12.911789492463933,2.7584519864035593,0.7788080215457286,3.082597600717857,4.97134363206816
NCIH322_LUNG,-40.83711245562367,70.0723308701939,-8.72683335105357,2.9809542803438753,-9.381861883037782,-23.246745303398693,-5.699766668227138,-5.515565516149432,-14.072495872686291,-3.374860901023792,-4.873721754509256,5.058533470541729,9.820507960449861,-9.893254105224877,12.526835685956547,4.908754837626304,-1.4998631752508176,1.574265163418861,6.987327590933837,-0.15348469473007811,-0.43103428212224587,6.046230156711151,-7.660062548748359,-4.038602317381982,2.2969290063678844
NCIH460_LUNG,12.105673647831066,18.84258318689278,-17.901934710689723,-1.8526375106329285,2.1747998961997634,8.601035702784607,-11.913925545284854,-2.1515363469707762,2.177836336848492,5.487109723633103,11.198211804652287,5.920906818132431,-6.367654998559679,1.5948261878549002,-14.56778379822516,-2.688371462106933,-2.8549648347012484,-0.6672232878571008,2.57887691649594,7.2655396369722585,-17.653353233784305,9.458896496404735,-4.753733402342126,-11.916449592984867,8.022828689557981
NCIH522_LUNG,75.37129213632193,37.77806812910188,1.5837258842939075,-38.19785094527548,51.91826961216287,-42.24747533529881,25.63952368336562,23.54515433352098,-4.746578384611258,2.439307389603651,-2.6049170624792652,-11.86785287380387,1.921322433266744,-11.051126504483276,-11.867301746760178,-3.7601094310229577,-4.742160681539057,13.79924097904809,-2.0787531476273258,-11.118682454161165,0.3122508493438746,0.8398143582616524,3.28921617516669,-3.072209440790531,-2.6877056932243812
NIHOVCAR3_OVARY,-51.08432052669749,-28.434913261538668,-15.538874844820153,-21.915730699206332,-12.194629224454376,-1.8959989534109596,2.0921591942727713,-1.1208317237735481,5.036865031557011,-1.0265351008761463,-3.4735837562630336,10.016993942299017,12.414411202088312,1.206444683548101,2.469521131914162,-10.855243633191055,11.955812430963398,7.7524186984500645,-15.552285265621984,-7.715436743170256,20.026201881713217,-14.467235594586255,4.178121122666242,6.233944738790305,18.080252378199756
OVCAR4_OVARY,-60.697331084048336,5.629235645201328,-1.2201445754699964,-0.3926379463872327,1.43975452894269,-4.268524071874922,1.7685965220205435,-6.993039403042811,-3.3445288137771723,-3.9230703419411603,-2.2184022775848367,-3.510378834021948,-2.819544377820739,-1.2934143551982622,4.20020845639643,1.981114216003349,-0.9176103861041663,1.3799912668850334,3.03083141603763,8.350275352697759,7.143976655527496,2.575280661202979,7.753578885725311,5.770540487821378,-1.348133474619157
OVCAR8_OVARY,87.12232460992544,-26.960400386069335,-8.674190654076808,-15.273868558971744,-12.132622443973645,-22.9982683301305,-24.50551092863008,0.6610174336890602,3.9421040037288066,-6.013989502696926,-16.48673849065081,-7.969039115136246,3.4881514577011625,-8.510845128511109,-1.6881830876375725,24.188744423528977,-19.30444123685821,-11.166836634916596,-19.0259788833322,6.132322174510335,2.0932374576026844,4.851241235219383,7.009005698736014,12.880626588124642,-0.0011681256832859427
PC3_PROSTATE,-67.10101084428716,23.690606848601078,-9.782271532380644,-7.630698302808865,-10.68710542676921,-9.295168641626109,5.771266207506274,-2.947740316968526,-9.327790726854142,0.5653979022271646,-10.51279751957461,1.4247792466780613,8.253785120010424,-5.0457112645587765,7.985430121851797,-4.756983693257056,-6.007960705276592,-0.04824065702736048,-5.965696644034825,-8.793637489178893,-4.84021378325333,-0.10494380799015018,0.9583240259963205,-10.25562009197879,4.082478940484663
RPMI8226_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-22.06554993925835,3.757722955641323,-21.603274544026334,32.881147717160246,8.815776353485296,-27.65228444961437,19.407520816128432,-28.192453791043217,67.98097342149867,-24.97468096199033,15.223913391359202,-6.772615766536235,2.6907659794638388,6.677538246336368,3.889839821209917,4.601603622050424,-2.5481117329640255,4.109975223214597,0.14365557921399102,-6.277655687677681,-3.0866037298677345,-0.7206618553293045,-3.1743664465268893,-0.6132175892040063,-0.040754411875612066
SF268_CENTRAL_NERVOUS_SYSTEM,82.78906332879824,0.5785847391350408,64.59844889298638,-20.421836965679336,32.22460757663564,-8.009390056803266,-21.801681807424416,-5.8140556495739775,-0.6668142031491022,-21.764185984525433,-3.383856346665609,25.85130465552981,-22.073432682828958,34.3906444864863,18.566274171583174,2.9510035533364656,3.645784734552937,-10.818939873251033,0.1498597312159342,-2.4582530565419893,5.959224870338165,1.925393227692939,1.6469613412900705,-7.111033967341453,4.251562310048985
SF295_CENTRAL_NERVOUS_SYSTEM,-32.60336061288163,-52.23744537592311,16.75988574485898,7.223632947165835,8.801561263860096,3.6379021183555853,-8.587930375944197,3.3616563443678715,-1.0874172863453846,-2.076085080489525,-1.8348483845823897,0.6661809056992376,-2.934281519690593,0.6979366474702287,-7.697512100983524,-0.9825958611456974,-7.585716013981149,2.745787108526459,6.28374657707316,-5.073015810672083,-0.4895210223269558,-0.8749058013795766,-3.9934381961066174,-4.851296520325066,1.7242717086144972
SF539_CENTRAL_NERVOUS_SYSTEM,-28.10020540336601,33.43068402066974,38.12774335311821,32.644207622079506,-1.6843917509238555,15.074020578701356,11.693644305321092,15.728074797797028,-5.212983229436802,-27.57895732382035,-3.1530427457457084,7.832221197261855,6.4293973709071786,-19.909615513470474,-9.572216530165392,2.346441702736241,2.440588112856175,-18.302397627625492,-8.02444122311401,-8.997838447191235,-9.626157196021769,-9.526179609102677,9.308779024461062,0.21989813102437525,0.0669757862261069
SKMEL28_SKIN,-59.29523066008023,31.492172223105214,4.656881952468851,20.956689682678036,-5.776289507084012,-3.6952516709784198,-4.785341836191959,-2.901448953590177,-9.207490311578445,-2.537506301560227,-7.4557534744571905,-15.53600899343321,-8.59334992923289,8.325780169746228,-3.0765753071991897,0.19381870714749597,-3.100170582551575,3.6722829325005755,0.10065122549653176,-4.630534275043194,13.163274520664864,2.1677369214227236,1.9741353961200498,1.7342030044919707,-5.404557456469148
SKMEL5_SKIN,-68.53966784053975,-31.732074222203643,-7.465472334352431,15.458276032064731,6.13505811213561,0.7883600595355883,-3.9300777060613408,-8.481672100552023,-6.927950709974785,7.5662007132754745,0.05222118603320372,6.344872183413772,-1.01012553663072,2.7926389320504468,-2.1984150420787256,1.1390988838740344,-2.497054043462656,0.03163541232140224,-0.6611015999557243,-2.50243556222189,4.866261499312191,-6.21489345420952,-1.8627090086506495,-1.9425451737500001,-2.5055507263740697
SKOV3_OVARY,13.989329380163527,-5.528735818390113,24.950839959922032,-16.44237832149781,13.286036768399955,23.491975568630473,-1.458220138368514,-2.7654909169080404,13.785101876706749,-2.1076466908979956,-23.431959985382914,-17.440052714174563,40.24010609644652,1.9389957607615778,13.698178000734144,-12.69848222098363,9.810505922344811,1.287430545955862,-0.7650456049577337,11.863151558822889,-1.7847634322374402,13.459698020436907,-3.383994215450147,2.880958911512951,-1.216668695756538
SNB75_CENTRAL_NERVOUS_SYSTEM,23.87535837240516,4.4087391198983035,71.36559001200057,25.97088549056725,-12.854730152534339,20.751494293531497,2.1560478065423867,11.304319446339141,3.3581170211170823,-21.812745516826872,-12.552260323744626,3.406171765667504,6.336250090810008,-8.243272030953198,-10.402679314814401,-5.032041802867022,8.719772664939587,3.2771288264684553,-5.872272852790406,2.3742231411655035,-2.7189222878477977,-0.0069555356305703725,-5.148512551087153,0.06948547136883024,1.9462813335265803
SR786_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,8.848308440119217,4.531161101788922,0.22598905121003246,0.2420514304908481,-14.531358016676203,20.730965754055177,39.03941200813726,48.41415313016364,15.203613032917877,16.25669096757489,19.326829841196368,19.393814866050462,9.874722466578913,8.455646128103615,5.971160293566631,17.882597150679093,-5.596369036971413,-9.782899973721271,3.279574940682539,-3.899708483338325,15.291005228308855,14.572774262324199,-3.265644231219725,0.011840040182100393,-1.2076005405308723
SW620_LARGE_INTESTINE,-7.9076478723601085,-34.14889748481243,-20.38069147304396,-0.47998151312871884,13.814527901140163,4.375210414625971,-1.5242682934544043,3.1429632446289366,-1.4616345956241927,-1.1451221427654132,6.508336495512063,-9.677364941601354,-11.564831793863176,2.7087623322454384,-0.5460196473745854,-6.944475226597169,6.705314920762967,-3.6618078455563645,-4.330981529591902,3.6773754304593975,-1.5623453515598678,0.06849497198825076,7.281869136001698,-0.8596683150126246,-7.8581819258889505
T47D_BREAST,-67.31947164318399,-26.455253889847913,-13.627442864903427,-7.13621529704983,-2.2789993419940884,-11.139327724456987,4.730706116788285,-11.157399423517887,-7.253915384972499,-3.1641947672445605,-1.7173230116846812,14.480171379870828,2.475696114603316,-6.973053429358096,3.1428650393289383,-0.07766851188437075,3.5567451294257846,-2.685402811485226,5.272744759302289,1.0945817332352459,4.257649939855323,1.2415831420020826,-2.434835404341088,6.098923234962697,-8.715029794233391
U251MG_CENTRAL_NERVOUS_SYSTEM,-20.05661744875249,-19.337988174848217,29.456805085504676,-2.4520032338268805,42.926215797073645,3.541410566400755,21.32714824615362,9.006134035016773,-6.945864384781999,-5.548372204366514,4.623226608267847,5.923398080102909,-3.4706655053083275,-1.1726621418199872,-10.413486118946675,-6.426976135440421,0.9594331640238395,5.670875646960764,0.14493349715611872,1.894408621959124,-5.570597287366062,-5.724213447681479,-3.8442546493482577,10.76569772361816,-8.41091732851603
UACC257_SKIN,71.75246951838211,47.88978871991333,1.1885543858160066,42.30605110272589,26.326314774952106,-8.993125456755664,-22.58190456205341,-1.180672397927168,-4.1939277268012845,34.879654147411365,4.609533897627866,-1.376004360173159,25.77596720458902,25.832881716808316,-8.57873734564656,6.542110765726375,6.571559771962986,-3.045124679660098,0.46613112518669864,-0.2576998834245851,-1.3874775333730065,-9.360236340371515,0.6656300220544028,3.191220923019498,4.945371363103992
UACC62_SKIN,-13.933212752607472,-4.505998582578794,-0.19706408689700736,8.281639541327316,-19.489913603217154,8.74626620423366,-15.01728025442289,-1.9323492210102275,6.344289004944874,3.510976912331791,-12.31183398585766,11.515835999986317,-12.592158684739795,6.985968165806572,-22.044477493859738,-3.454002156278452,6.396722588117976,20.1062650780933,4.455909677350722,-16.67291257426237,1.2071516039858672,22.118670109746645,17.593124826454755,2.2254128698811253,0.4729101255931207
UO31_KIDNEY,-18.31216404583871,-2.7325204718564677,6.355451872670034,-4.087537260950743,-5.165678484127061,0.32080188749084576,-7.341677928776333,3.477618794840949,-0.17299125022853365,-0.10837881019010885,1.1668553910466113,-13.592726356748138,-1.4796044666884172,-3.0443986615176155,-0.31578788998535495,3.741400342843013,-2.75366930358887,-3.588514345258339,10.27563366298779,-0.13340279252419981,2.8328569593379025,0.8694942164317131,-1.340004110661503,-0.7813338746858751,-6.891476358151774
