Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
CAKI1_KIDNEY,-4.949860319408909,-25.182709506225894,30.750901735800127,-26.81902376639996,24.979474013854055,-36.683256292262875,-11.577942259599176,22.94256159857275,-47.11961329163471,-23.35177937861284,42.83429230682655,16.41491787379536,-11.470317552144625,17.862558074891933,24.339081427845446,-16.052116888989868,-11.80330503438702,26.428794919556566,-9.299743503630744,87.49106348299323,-35.86460861761718,27.472386520732925,-16.359700462724,-11.134691856143537,-7.898539276016385
NCIH322_LUNG,-35.06438807334597,19.65666694092504,-23.28113522073827,47.35117166529315,-36.495579080382186,-3.825381263732444,-3.915858592710034,-4.676692493497417,5.033186757026951,-6.838354933960011,-1.806017544999031,-32.35744907507557,-12.16197582863797,9.558710736988376,-42.922303150700024,34.863868448604,-44.353311307501734,13.77870969333523,-14.334773171598739,-2.6763535421423423,-35.398408347327575,30.264391561615096,6.011180833030483,21.065312705118227,-29.101021259933066
T47D_BREAST,-9.134095907399699,22.100083191896747,21.240119490640012,36.024608011356186,-34.304199328009204,15.543799375863024,68.63570260599016,-28.335019209705123,-22.20608055298298,-6.499359979497118,68.54345645657679,-33.6869438156205,-23.592183602692216,40.19150288961522,18.727908796248133,-3.5839144002381262,41.28921051744659,-13.741531237907278,14.748760834505498,-9.311302032930719,8.05617460323673,-33.43668858411996,-34.36491331904425,16.640761926057927,1.3451672567590807
SKMEL28_SKIN,37.14952959600565,12.93513368755061,-43.6722711877332,23.207557128389873,31.365065837323943,-7.802428935201761,-18.88184307529889,-33.78672897271695,-11.9309435457961,1.1756724375046659,9.445009481858682,-7.069705879719691,6.444605372267387,9.155438721554681,10.79080444280623,-5.379231818545181,1.9667402778900067,-0.02788998796803418,-10.376497819523305,-7.970338504196743,2.3666668734286183,-9.760276919773228,22.392328581621644,3.0281553878279452,3.602449898841009
MDAMB231_BREAST,-31.409510778100003,2.4031562325534903,-33.9852786278998,-39.21414930015593,-27.684280360424214,25.06171192665074,26.425225071172164,-28.178350559502853,-25.243120664206575,2.0368657218366137,-17.68787545855647,2.6517461798625908,1.6158144498315292,13.951864891335177,-6.611491668937573,-17.350338396195696,-0.7470736063962093,4.453168072385859,-26.53574463184045,2.5653619712468787,2.323147570377486,25.059866089787914,16.55253752697243,-27.06021047772148,-0.22264375463637376
OVCAR4_OVARY,-11.59720164095346,-33.178145678487205,33.587981218101355,22.66499114745317,-27.60377482351273,-4.151989323714162,10.213096493989497,16.33333049908577,3.871066468388994,-13.910830405603688,-26.757324159544506,-19.981861280302272,43.943945264625484,-9.679599785994494,8.212475319518388,-26.354408298208565,-4.954867622676759,-7.94875756682669,-24.520284023693176,0.5042947361034689,4.19031356907272,-11.122409420448253,-6.265960308390915,-1.3082151272930147,7.296489811034788
HCT15_LARGE_INTESTINE,-74.19950726958423,24.91122049763938,-33.51177393750825,1.238934849150914,6.103800626613237,19.699839737875774,7.610611327765948,-30.043728706970338,0.4206160153951078,-5.3048721947106605,-21.18938367359666,-19.543354628556266,-9.401834397524942,-33.974617293293996,20.42820265076894,-9.472841019857023,0.35520334591890373,16.654724822380416,19.66974640046037,18.96378904243698,-19.042297980113382,-1.3508206805698026,-2.28468969571575,8.596367847033024,-1.1242686132315272
SF295_CENTRAL_NERVOUS_SYSTEM,74.43356679869832,-1.6107864660512154,-25.194855487399526,-13.086117699747014,-27.436385712644945,-22.088850981186663,25.32616177701222,24.118729117514924,7.496762441932882,8.936286707461523,5.303428567767195,-3.311439560145907,-16.493355377782784,-28.21183765472806,6.787083394450153,-19.35036952846683,3.2269225722021675,6.908979125368125,17.42653896139644,-4.671987726085706,-1.2571247827870151,-1.2152558229421813,0.020902013493631147,-23.306619434157756,16.930705674894092
UACC62_SKIN,42.733664902349716,11.911116500099821,-6.8194155788749615,66.78687385156599,22.08449878072416,-36.46286705116206,-19.734741352795723,-20.89890141744832,-13.231399893042846,-6.653800598765619,15.762465265431622,-3.283872237360514,-13.7813840626971,5.980556942036121,-8.177635220271812,-19.279388230762084,17.092020088342903,-29.188361147107507,-19.054205510954397,-1.2724427731503316,-7.012643520949476,16.288110721689065,58.9995041058835,4.298765689136646,9.9497221130169
NCIH460_LUNG,-10.346035006157164,-12.304038482880994,6.664571113784307,29.45759141198345,-5.241896413514287,-7.05260934561435,-2.1232625937839518,9.171026644167474,-27.372529587839313,4.253938010467139,16.814198184141556,44.540484849492685,-30.628040127917526,-20.404765834339738,12.319740692868926,-19.409187286774873,-14.765226961504883,-25.79315852174171,18.394659309337918,-17.5227947406738,11.277878669775577,20.040770140476102,-2.8629822369489544,-2.129395748083288,-5.969204760562661
SKOV3_OVARY,-8.686421453190475,-25.4667173617223,30.217656954391042,23.797601677115708,-20.447969653009377,-16.301192856406768,11.300761215263702,7.949131441529783,-13.183444588771739,-20.414068506878973,2.950110373679738,-3.318095907556599,53.21279514268788,-2.2931759050933507,-4.112475197463773,-32.230616185430534,-12.073512987000944,-31.882973305723674,-1.9589189721164635,-0.5882944748572732,-2.168478357197965,-6.566647896437196,6.03900313393547,2.064360664816337,11.647340980462438
