0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,cell
1.4215033,0.014578261,-2.803552,1.2481476,1.1470548,0.79438984,-1.3756617,-0.58290446,0.26309925,-0.38116744,-1.0966624,3.736042,-0.68934447,1.0610348,1.1403366,0.31916636,0.8873423,-0.39828193,-1.1221392,-0.31087896,-1.6124569,0.17806196,-0.48969582,-0.5776415,1.0998538,0.39951178,-1.7165843,-0.2210069,-0.7411288,0.6755552,1.2302694,0.102090016,1.3637583,-0.6450774,-0.39288864,0.5125773,0.5715503,2.2313201,-1.7507719,-0.33508208,2.3309746,1.3691152,-1.1411309,2.2585347,1.8174001,0.74076664,-0.8136438,4.855194,1.6982175,-1.9238973,-1.5194058,0.2325687,0.37790036,-0.17528574,-0.7283324,-0.14510687,0.4674157,0.479362,-0.07777319,0.55818903,-1.1215663,0.5817254,-0.573281,1.0446461,1.8131042,1.2174158,-0.9632399,-1.2349633,-0.19230261,0.5856369,0.914591,-0.3760662,-1.6162045,1.8007994,0.6482488,1.7280712,-0.8828276,1.2687434,1.6709133,1.0461364,-0.09857079,-1.690397,0.03199004,0.5814941,-0.41396296,1.2090181,0.24012782,-2.7455904,-0.22237246,0.1253098,0.9762983,1.6704094,0.07319596,-2.1041057,-1.034677,1.6755834,1.8213917,-0.3080064,-1.6152396,2.3766792,2.3206735,-2.673052,-0.07023933,-1.8384829,0.5067768,0.31498137,0.031258922,A498
1.5811042,-1.4026521,-0.778895,1.9836906,-2.8517563,-1.738953,-2.1237888,-0.92555106,0.86789215,2.0770328,0.82583094,1.4766312,-0.614967,1.592957,0.22063628,0.46806064,1.8370229,-1.2587266,-2.4142735,-0.19442223,-1.4791615,-0.021080269,-0.786077,-0.7961006,-1.5629346,0.71637636,-0.19315398,-3.3900251,0.013597096,1.1431407,-1.2115146,-0.045853704,-1.063412,-3.083006,-1.0860065,-0.9255501,-2.813133,-1.8997507,-4.8085546,-1.4543167,0.7517312,-1.165781,-2.7787068,0.51024324,1.0276946,-0.5725886,-1.4043759,1.0071434,0.5853654,0.12944326,-0.7095851,0.61571985,-2.699248,0.02381205,1.7914715,-1.0305748,1.2084402,0.64912915,-0.6734274,2.5573282,0.6979218,-1.5758553,0.13516821,0.8523157,3.4314563,0.6084385,-1.19313,1.1184111,3.9846673,0.25539878,2.990266,-1.5747741,0.9508369,2.373982,-0.008211856,1.6029091,-0.7947894,-0.17282686,0.08058488,1.0766684,0.2595618,-0.52167153,-0.80840504,-0.9983109,-0.331435,-0.83015406,1.6202092,1.8379064,-2.3970573,-1.9886228,0.971042,2.8395069,0.5926059,-0.42864856,-1.2095999,2.4319742,0.58624923,1.3989402,-3.5891933,2.811435,-0.08847378,-0.3667494,-1.768627,0.35432866,1.2527741,-1.067451,0.5623241,HS 578T
1.3580091,0.37219056,0.1415176,1.3882664,0.90588003,-2.297765,0.023399184,-2.8282979,2.3094418,0.9323627,-0.47904935,1.096582,0.9387178,1.52774,0.31606585,-1.2695779,2.946033,-1.223738,-0.3906612,-0.38517186,-0.83445954,-0.46193936,2.487875,2.9782429,1.967009,0.17653292,2.4166589,-1.9284111,0.29284504,-1.2909873,0.89681077,-1.818973,0.44058058,0.5582516,0.7252626,0.8514547,-0.53208053,0.85180676,-0.5400587,1.1915811,0.09384514,-0.040669553,-1.8335419,-2.6614027,0.8533443,-0.9334391,-0.7011574,-1.9888498,-1.5371401,-3.1695726,1.4664363,1.5266688,0.55062664,1.3891829,0.19119453,-0.0976601,-1.5907372,1.4970788,0.33233625,2.578758,-0.7832282,0.6703849,-0.55270123,-0.58817196,-0.30445674,-3.6006117,-1.970393,-1.154381,0.42938998,0.8292426,2.8699796,0.7051549,-0.89324224,-0.07808728,0.925812,0.33602634,2.45985,0.74157494,0.71784437,-1.0967371,-1.1448913,0.42032355,0.06803538,0.023378465,0.8103715,0.21429923,2.5764391,1.3880966,3.9273658,-0.058898617,1.379238,0.69779617,0.57003796,-0.31449905,-0.2053576,-0.9833809,0.9896774,-1.4312314,-1.3254839,-0.93100375,-0.6809439,2.06152,2.0046148,-0.7368308,-0.495568,-0.38352096,-2.9189842,MDA-MB-435
-0.35847148,0.76046807,0.8714966,-0.8131803,-1.2104206,1.0615599,-3.6652696,-0.94795424,-0.372621,-0.92055553,-0.34002656,-3.4547389,-1.6843868,-0.5767438,1.27557,1.609236,-0.57220995,-3.043876,-0.85993266,1.9089826,-1.235584,-0.8870591,0.7292122,0.25323826,-1.270126,0.042032477,1.0144321,-1.0558616,1.77128,-0.9274764,-1.1991838,-1.4655367,0.9404277,1.2117616,-0.37500575,-1.6169164,-1.700756,0.3630313,2.3336837,1.0549037,0.3636559,-0.3831328,-1.5921007,-0.41096514,1.0946326,1.5148898,-1.5582651,1.9792025,-1.6523683,0.34840178,1.4043716,-1.1601862,0.8013392,0.09548893,1.3592786,-1.7951311,-1.3612548,1.7305658,-0.427418,-1.1746422,1.0086249,-1.9627094,-0.7776415,-1.3758101,-1.6677375,0.93329024,-0.36460698,0.7452224,0.7099599,1.0329064,2.3134265,-1.3014787,0.7524142,-0.4571534,-0.17336313,1.0366027,-1.8627604,2.1005495,-0.4491592,1.8095089,-0.18959472,-0.76592183,-0.46201876,-0.92472845,-0.17801383,-0.13795263,-1.0219513,1.0943816,-0.18168445,0.6322126,-0.62215114,-0.8654227,1.2251111,-0.46450293,-0.27463412,1.6187881,-0.75828266,0.3276783,0.86689985,-0.21194646,-0.07247769,0.87752765,0.6982589,1.3453652,-1.1616168,-0.9224415,-2.3586643,OVCAR-8
-2.4232,0.5420208,0.08696224,1.2823488,-0.24517515,-1.4821717,0.42928395,-1.0746875,-1.6354831,-2.7941942,-0.41380274,-1.0638853,-0.93924767,2.0344276,1.8622437,1.835064,-0.5073647,0.55869263,-1.376059,0.9507529,1.2917266,-0.47773665,-2.104964,-1.7556491,-0.6688311,-0.009412473,1.0997214,-3.422752,0.4893178,-0.20714575,-1.7176245,1.4890919,2.9175005,-0.87232363,-0.20670334,-0.2557467,0.5577696,1.1461518,1.868341,-0.8297023,0.24755138,-0.57581663,-1.6100566,1.4969162,0.13703121,2.013202,1.7332339,-0.27255526,0.24672256,0.08599457,0.09242482,-1.0451179,-3.3289754,-3.4737556,0.37986216,-3.4912374,0.36672652,-0.3137494,-0.30926087,-0.29881093,-0.8193258,-1.6535729,-1.4430948,0.52773285,0.29315993,-0.50366306,2.1434774,-2.2449086,-0.9814385,-3.0136948,0.035085034,-0.79650515,-0.63525516,0.69117135,1.2505445,0.3397969,-1.9132092,-0.47124243,-2.7110736,0.6984717,1.1101041,4.148118,0.3769806,0.31818226,-1.88519,-1.0923175,-0.07444024,-0.4768754,-4.390792,0.55697834,1.696468,-4.4252877,-1.190515,-3.0660272,0.24653043,0.8910735,-1.7631596,-0.61888,-1.156189,1.1142265,2.70559,-0.9709374,-0.3792054,-1.4891244,1.7848585,-0.12471667,2.9232962,MCF7
0.67076075,1.1501224,-0.4424347,-1.1299976,0.64727587,-1.7043482,1.2484835,-0.4751619,-0.83124053,-1.5002284,-2.057,2.422813,-0.29051796,0.7745835,0.033457935,1.55325,-2.0292346,-0.20820813,0.25395134,-0.95303756,-1.952847,1.2695626,0.8058703,-0.055722162,2.2118175,-0.72558296,0.37038422,0.47834986,-0.75496614,0.9509259,0.23234183,0.5901983,-0.80779654,0.7635045,0.5054286,-0.3788049,0.7903059,1.3642781,-0.2917769,0.53838557,-0.9383866,1.3312949,-0.25802565,0.05275788,0.9823589,0.4144996,-0.46109614,0.45410076,0.33963892,-0.37642378,-1.7136539,-1.7585407,1.9123563,1.5180389,-0.5282084,-1.544802,-0.534438,1.7913355,0.2791956,-0.28189632,1.0080074,0.016612807,-0.7591768,2.10888,0.37426385,0.36970958,-0.06503205,-0.9387184,0.69684255,0.7879817,1.9504753,-0.32897678,-0.97172976,0.31187835,0.6248442,1.6276037,-0.34131393,-0.47522408,1.2900574,-0.24034111,-0.79274654,-2.676368,-0.3545228,0.06453438,1.5263708,0.73484343,-3.1075165,-0.6759326,1.3611059,-0.70535505,-1.095526,0.018917425,-1.2938085,-2.4793134,-1.6595192,-0.3402711,0.9891236,-0.7486012,-0.15830022,1.4864084,1.8218659,0.5688168,1.5578388,-0.069597095,-1.0486338,1.2694559,-0.70593643,786-0
0.32350004,2.5679376,-0.8796252,-2.5464902,0.87472695,-1.7522455,0.002166057,-1.0510949,-0.24454825,-0.26192617,-2.4820473,-0.8949978,2.8784258,-1.2548109,0.48582032,0.8389596,1.751009,-0.7269338,-1.4832869,-0.4585696,0.22204204,-1.3756746,-1.1335013,-0.5583736,-0.723666,-0.21529771,0.9420975,-0.86353356,2.1461298,-1.8263212,-0.5521235,0.09396509,-0.8571882,-2.9256468,-1.6208041,1.3399016,-2.5516653,1.3123343,0.7852114,1.7246374,0.15332337,-0.10362315,2.3807971,-1.2711316,-0.031095035,0.07086183,0.5261866,-1.5736712,-0.14230159,-0.60815233,-1.3994288,1.731782,0.28999496,-0.33764195,-1.5030047,-0.22295056,1.1215377,-2.6807647,-2.799934,1.4035236,-0.23948844,0.037202805,2.283206,0.9264207,0.99753135,2.4597437,-0.031381246,-0.7200005,-1.2211354,-0.5982167,-0.50302166,0.6847546,0.4200452,-0.73838305,-1.1506181,0.7229606,-2.3344495,0.47994637,1.6766418,0.5506387,0.12987946,-0.6738818,-2.2935042,0.25086978,-0.0048069353,-0.33044788,-3.1082141,-0.64127344,-0.3631453,0.36391196,-1.0959747,0.653438,0.61973435,-0.5856668,1.0542055,-0.5184297,-3.0439079,0.709424,0.81421787,-2.2044308,2.3896866,0.4718815,-1.042346,0.06173552,0.123145945,-2.1394112,0.26534924,IGROV1
0.5647403,0.39020172,-2.0084736,-0.4331251,0.2783914,-1.6604596,1.4609388,0.037585776,0.0970806,-0.9044425,0.7218127,0.93686604,0.10161602,-0.7755166,0.55373234,-1.3886316,-1.4157,-1.1431719,-2.7049444,1.2176745,-0.6118755,-1.2166414,3.0146496,0.8703635,-0.8466205,3.091235,-0.27654967,-0.43653184,2.0745738,0.24523726,-1.8682044,1.1826426,-0.2481372,1.69127,1.1875465,-0.80719155,0.019390553,0.95265007,1.492757,-0.06784491,2.9794934,0.09192468,-0.6760338,-0.010020623,1.3467809,0.6443311,2.8338046,-0.6575479,-2.3962314,-0.3959287,2.25593,-2.4993267,-1.1707845,0.9264687,0.18885744,-0.23590219,-1.4198523,0.44913995,-3.643685,0.413655,-3.2548316,-1.3321124,-1.7080156,1.5183588,0.83865577,-2.3256712,0.61857593,-0.23429415,-2.0207484,0.9633619,-0.7479158,-0.2862957,-1.0281593,2.410756,-0.08070588,1.1859463,-1.2302443,0.6169458,-1.6242384,-0.98517054,1.8182712,-0.14235348,1.2557915,-3.4903183,0.54172266,0.69466203,1.1596774,-0.04018439,-3.18664,-2.18142,-1.3055161,-0.40902692,0.93325067,-0.021588612,-1.4472697,1.2429205,-2.359415,-0.630308,-0.4781191,0.9340539,1.5801263,0.071744226,0.57528657,-0.8281793,1.2186549,0.046774663,1.0587773,MALME-3M
-1.5706973,-0.55780077,-0.469572,1.9121478,2.1427855,1.49032,1.7132442,-0.27534264,2.933939,1.3136361,1.1919332,0.75413007,-2.2632177,-1.2349858,0.81622803,4.8863654,-2.75249,-2.3588474,-1.8843602,1.9515135,0.63789946,-0.57500786,-0.22312967,0.7598922,-0.044527024,-0.047211304,-0.15084021,2.3926818,2.9603896,0.6811222,0.81118196,2.2322576,1.044172,0.39883074,-2.4322054,2.1469643,-0.86872697,-1.7340808,0.672539,-0.66208726,2.018443,-1.1371666,-1.1602226,0.6578713,-1.0652337,1.89033,-0.8635383,-4.279856,3.5715764,0.7915022,-2.0807536,3.1757061,-2.2202919,-2.497913,-0.4079406,-0.6330408,-2.0665994,-1.2592244,-1.594667,0.510919,0.19937208,1.6054164,-0.21628779,2.7380478,-0.09390636,0.48568472,2.1042655,-0.54576176,-0.36553138,-0.008411741,-4.564092,-2.6238391,0.85865414,2.8125212,-1.386385,-1.1968905,1.6763483,0.40712744,1.5433394,-1.1543348,-1.7091947,-0.10520562,0.6335538,-0.6173699,-0.06705573,-1.3209285,0.097703,0.68939805,-0.1427767,2.2751317,-1.0703778,-1.1169305,3.0877638,-1.2389894,0.33479166,-0.9828111,-2.821173,-0.33171088,1.9259844,-0.48362908,-2.0019906,-0.22166103,-0.092209004,-0.66017324,2.205907,1.3357669,-1.1817446,HL-60(TB)
-1.5771996,-0.7911087,1.9043938,0.8683038,1.5188118,0.61024374,-3.755973,0.14469741,-0.755809,1.1116159,-1.4795628,-0.4484878,-0.45961007,1.0899973,2.7825072,-1.0375284,2.1337667,-1.428626,0.78755486,1.3036535,-0.7870362,0.17758064,1.0412967,-0.7322095,0.11065867,-1.1857847,1.5269635,0.36727357,-1.3629986,0.6161647,0.14627649,-0.76492935,1.708159,0.5410225,-0.9730235,-1.6123422,2.4066901,1.7328644,2.1680274,-0.5267989,0.56746227,-1.3715863,0.5352533,-1.2282107,0.443786,-2.0773394,-1.3029406,1.5124832,-0.34015024,0.19960028,0.65132797,1.306855,-0.7130622,-0.27471805,1.2350533,-1.539369,-0.9942358,-0.6622125,-0.73142153,-0.0063845953,1.3206218,0.53613096,-0.030225236,-0.9537017,1.0845783,1.2578642,0.20523527,-1.6595223,1.1099752,-1.3233573,1.1115952,0.3814371,-0.72173774,0.2036661,2.7042103,2.0906224,-0.8082236,0.66312605,1.2237629,1.5428209,0.5746982,-0.5867367,-0.9308032,-0.06294401,0.5389045,0.6157008,0.38349816,-1.2205456,0.29864413,-0.8501044,-1.8007548,3.034204,0.21944033,-1.145298,0.7443745,1.2682899,1.2195044,0.42813492,-0.5842607,0.5347633,0.13540563,-0.79104686,0.52498966,-1.7020799,-1.4713868,-0.12155056,-1.7008636,DU-145
0.9785574,-0.10519326,1.4903225,1.6807448,-1.1678096,-0.14985493,-0.3924173,-0.99176395,1.6512713,1.3316637,1.1875042,1.7753156,-0.12141941,0.49660495,1.5092198,3.229018,0.10030662,-2.3206208,-0.38576588,1.2362489,2.497772,0.07810732,-1.3710563,-0.5464092,-0.7789526,-0.14727062,-1.4208876,-0.33570695,-1.2852505,0.1737554,-1.4520248,2.2996984,-1.5803877,-0.37189353,1.1582279,-0.2754932,-0.95045936,-1.8437237,-0.26956365,-0.023639161,2.3440948,2.5976427,-1.8663789,2.135816,-0.16071521,0.17374068,0.6537184,-1.8808931,-1.008753,1.3512553,-0.58234453,-1.0039757,-1.4407866,-3.0780308,1.9462363,0.23458685,0.4043322,1.1669748,-1.6777672,0.44585758,-0.4263312,1.8939794,2.9420924,-1.0907195,0.65259814,-1.6623465,0.55727977,-1.1159854,0.5105861,-0.6826032,-1.0361513,0.564213,1.0046922,-1.2881768,-0.6548855,-0.18258262,3.224812,1.0967933,-0.07381395,1.9840333,0.17970218,-0.45060432,-0.43273905,1.0680138,1.487711,0.6039929,-1.3721614,1.600322,2.1877713,-0.6199079,-0.90460336,0.3355287,0.47849247,-1.1638416,2.9862309,2.2846472,-0.6210678,1.6605439,2.2175853,-0.34390685,3.1370623,0.78401124,-1.6176038,1.7419362,-0.15306357,0.653789,0.819342,NCI-H522
-0.34184402,1.0183786,-1.6109043,-0.66018796,-0.4567825,1.1101565,0.9607973,-1.2461673,0.5276157,0.22991064,-0.24575,0.2254442,-0.673501,0.93846065,-0.21750742,-0.29956186,-1.0295665,0.072514884,-2.0287342,-0.249387,-0.05150086,0.23869722,-1.3081988,0.15350948,-0.0587974,-1.4041059,-0.28727344,-2.025897,0.7052853,1.76129,1.84593,-1.1063964,1.5133579,-0.4635805,1.9874938,-1.028353,-2.379104,-0.0941513,-1.3094178,0.6419837,1.9934129,-0.6041611,-0.24150898,0.57335925,0.106704086,2.7347462,0.07386114,1.2162393,1.0359864,0.56834614,-0.08841232,-1.2482216,1.1400864,-0.72297186,2.0903275,-1.9228864,1.8782924,-0.9845015,-1.242458,-0.4607844,0.9545479,-1.8250554,0.93693197,-0.47524357,0.24309759,-2.411082,1.2858237,-0.6373011,0.35373563,-0.00773034,0.43618396,1.905232,1.793751,0.13872312,-0.9666741,-0.62514883,-0.13919567,-0.34903556,-1.1018965,-0.5966795,0.7445261,-0.6517005,1.5211043,1.7844404,-1.9127804,-0.31436655,0.6073037,-1.151634,-3.0131736,-1.6102039,-0.20031664,0.57247686,0.76782894,-1.3377833,-0.96911305,0.86942637,0.7934222,1.5795267,0.8230162,1.1222306,1.1971384,1.0363888,0.96698713,0.1358857,-0.66607064,-1.0599424,0.9312113,U251
-0.76491904,-2.3345025,-0.03865858,0.11705236,-0.9957898,-0.04346388,0.25503784,-0.4870504,0.60969675,-0.30452013,-0.98365146,1.3148707,0.8547455,-0.75787604,1.3040308,-1.754603,0.4996133,0.036163565,0.8777839,-1.4786688,-0.122819565,0.7224368,0.09889274,-0.105649665,-1.6665998,1.0333496,-0.40860403,-0.55599445,-0.7478347,1.3931553,-0.12860341,-1.3779898,0.13916679,0.87475145,-0.5240525,-1.8201028,1.0982783,0.64955443,-1.0178325,-0.2603383,1.1588519,-0.2025891,-0.16207923,0.6493841,-1.1508837,1.9033189,0.006186019,0.5722472,1.4034754,-1.4318324,-0.93655795,-0.8336196,-0.6847047,0.48053676,0.3395252,1.1893712,0.38679495,0.44511124,-3.1448925,0.8806102,-1.7582825,2.0632062,-0.37389722,2.1354716,0.10901669,2.030655,0.2154582,0.65031177,1.0177149,-0.3552743,1.1784192,0.75613177,-1.1963193,0.09446478,0.691673,0.76004934,0.7818867,1.4047273,-0.117803775,-0.92003536,1.6736987,-0.39507246,0.80681247,-2.717393,1.1617566,0.66720146,0.050535906,-1.8907125,-1.1705288,-0.7259255,0.0022237783,1.1383383,1.4479514,1.7209926,2.0325458,-0.60305196,0.12942262,0.6637247,-2.3992264,0.7135185,0.734412,-0.28368247,1.1042815,-0.6044128,-0.73967,-1.9742568,0.46884784,ACHN
-2.338723,-0.076923855,0.40581685,2.528563,0.8184053,-0.8490441,1.7153561,1.4276295,1.0180546,2.551834,2.1924148,0.36717963,0.3692291,-2.658195,0.9080765,-0.43101624,-0.11517369,-1.0492036,0.8191115,-0.429415,0.34948787,1.7254162,-0.40490326,-0.07248859,-0.50350463,2.2244065,-2.9475772,0.41187176,1.8469309,-0.5003825,3.6010504,-1.299424,-0.9197492,0.14632528,-1.0415177,1.5090722,-1.154152,1.35894,0.8600447,1.4293133,-0.14989452,-0.9963174,-1.9538524,-0.8591874,0.86235535,-1.7020706,4.68524,-1.5728232,0.13271944,1.0089583,-2.0865562,0.54730344,-2.6039088,-0.6332731,3.09997,-2.840145,-0.88463753,0.6573453,-0.08644775,0.6557339,-1.2345016,1.7577559,-1.0082264,2.075275,-0.62579733,0.3751865,3.1067016,-2.023582,2.3238034,-0.2288358,0.56088144,-1.1949725,-1.3389456,-0.2765178,3.2186718,-3.697507,-0.4051673,3.117363,1.4805471,2.6041667,0.18656226,-0.2637728,1.1501852,-1.7142591,-2.5077317,-2.7514389,-0.94114447,-2.029213,0.12117314,1.4514668,1.938735,-1.2135329,-0.5611003,-0.60964376,1.0436807,-0.7066661,-4.0169606,2.2344959,2.6656585,-0.49776733,-0.42491236,0.64585406,0.0056318697,1.0874186,2.5266669,1.9218048,-2.1503847,RPMI-8226
2.3229756,-0.6372937,-1.5715268,1.1534652,1.5373634,-1.1709688,-0.8150528,-2.4671545,0.5738045,0.99080825,0.9328065,-0.03522449,0.939069,-1.6901877,-0.113931015,0.34575662,0.5331403,-2.4810033,0.07311181,1.3550816,-0.5407344,1.592596,-0.027527912,-1.6431903,-0.106476985,-1.4483697,1.1054345,0.5017334,-0.1903765,-1.9085219,-0.66675884,2.6313787,0.23988663,1.5817947,-0.5585633,2.0033796,-0.37881088,1.2928036,-0.73253983,-0.24482542,-0.3139401,1.2658337,1.1107905,-1.145082,0.052116647,1.0608472,-0.2641329,-2.2841554,0.9479121,0.03455837,-1.4772483,-0.04698273,-0.39860734,2.3689954,-2.934311,-0.32543677,-1.4917432,-0.9387688,-0.044177957,-1.5962071,-0.06277665,-0.40200242,2.2640676,0.016860647,-3.4708557,0.5575159,0.70108193,-0.52745295,2.1283703,-2.662649,1.2955275,0.98999125,-3.1276221,0.26667166,2.8491507,1.8948212,-0.9107078,1.9551795,-1.5587363,1.7239242,0.27541018,-0.46668983,0.45861095,-0.6360809,0.11132578,-2.127675,0.077433534,-1.1213883,-0.066585675,0.7745626,-0.1848959,-0.4476207,-1.547708,-1.5223693,1.3521066,2.9918313,-0.18467791,-0.40642568,-0.11811885,-1.9414433,2.9195244,0.023409512,-0.038824234,-1.0292976,-0.44662192,1.3920127,-3.3198962,MDA-MB-468
1.5563686,-1.9712864,-0.32505566,-0.1803347,2.128145,-0.7113804,1.1583241,-0.32424262,1.9090271,0.42826882,1.9557961,1.8835684,1.3506346,-2.7797842,-2.8988445,4.777585,-0.30061242,0.023974981,-2.1423037,0.7418001,-2.1104362,-2.6514666,1.3397582,0.5870514,-0.53137636,-2.0957096,-1.8768116,-0.9045823,3.3846035,0.14542763,-0.047138248,-0.37457868,-0.5764716,-1.290155,-0.30022615,-1.8526299,-0.82909906,-1.085897,-2.3589067,-0.62633145,1.2303681,0.52778643,-4.1532574,-0.81244934,0.034946073,0.39384213,-1.6428452,-1.9308136,-3.53248,0.27205387,-0.4138105,1.7011566,-2.045435,0.2569232,-0.6145748,0.91868824,-0.5140139,-2.2277656,0.18453716,1.4570783,0.9446651,3.0503805,2.7550666,-3.0362277,-2.4331381,1.6984482,1.147314,0.40645647,-2.1400924,1.3856299,-3.9286094,-1.0226667,0.86990714,1.3070819,2.0247324,-1.1973193,0.1676929,1.4632589,1.9446814,0.4052231,-1.5825256,2.3752549,2.3800044,-0.017967798,-1.656135,-1.4638168,-2.3637145,-1.5742033,-0.72471297,-1.6920166,-0.70369256,0.40332997,-1.6665021,-0.8768977,-0.6978008,-0.7048086,-0.75171465,-0.057408895,1.8861052,0.30370736,3.2635689,-1.5555254,-1.3226243,-1.2473974,1.2283759,3.0688617,-1.8766404,HT29
-0.35788995,1.3070598,0.1726701,-0.37904915,1.8625653,-1.3468027,-0.16681667,0.36833578,-0.7203282,0.044429567,-1.3502887,-0.8840217,1.4028939,0.12379516,2.2751324,0.6775333,0.46975294,-1.2271479,-0.10453475,-0.067138925,0.49067768,-2.6365905,-0.66357094,0.30617043,-0.9910182,2.0885139,0.46185765,-2.220562,2.3619664,-0.82303506,-0.87906754,-0.69590294,-0.39647222,1.6808114,-0.05636519,1.7625633,1.0324565,-1.6237063,0.32597938,-3.169106,4.381295,-0.67428845,1.1368716,-0.8884509,2.9041522,-3.0635862,1.9189144,-1.8738135,-1.4521354,-1.9614593,1.8130356,0.37306663,1.0514187,0.6465265,0.9616813,0.07219455,0.059238896,0.5662104,-2.1098573,0.6241369,-0.87677354,-0.008335012,0.59348017,-0.42273325,2.577057,1.774461,-0.048464045,-0.87409097,-0.26359951,-0.44849035,-2.6327107,1.4078512,-0.6531947,0.3074827,-0.820844,0.31535208,-0.40231222,1.0080528,3.349634,-1.8476936,3.8044474,0.68196684,1.9052694,-1.5138452,1.6208181,2.2891054,-0.5349874,2.0654938,0.28389803,1.1422985,-1.976155,1.5896395,2.2461224,0.27315718,-0.94895273,-1.2066001,-1.7189944,-0.0037247106,1.2330377,2.503681,0.95344365,0.43246558,-1.5486823,-0.61148316,-1.213978,-1.5982927,1.0902992,SK-MEL-5
0.35594964,-1.3696934,0.22919151,-0.47397664,0.7568177,-0.8820389,0.51952934,0.38946316,-0.5435931,-0.56124693,-1.5764037,-0.79399824,0.9460794,0.304322,-1.3881894,0.75692356,1.4348068,-1.4140878,0.7113895,-1.8734995,-1.8474944,0.6873403,-0.08507686,-0.8131657,0.5557654,0.8475521,0.7117365,0.34571525,1.600039,-0.09510959,0.5285921,0.6721083,-0.90087515,-4.4789076,-1.1047847,-2.8517118,-1.903768,1.2945663,-0.3515243,-1.4545816,1.2851278,1.5773718,0.69472843,-1.0137457,-0.2859687,-4.3696394,0.7482735,-0.67696553,0.70540184,1.3345033,0.076397374,-0.2742424,0.4191541,-0.6629074,-2.4448106,-1.0652622,0.8944909,2.095245,-0.8996889,3.5900657,0.91122806,-1.3950386,1.6142113,1.1601485,1.0812095,1.2287799,-2.6858754,0.9296144,1.4375257,-3.5838342,1.1681588,-3.1478217,-1.7374504,1.6731243,2.109444,-1.1694748,-0.595968,0.3328866,1.7180538,1.3006259,-0.4073434,0.87133616,-0.88085574,1.6313555,-0.1964343,-0.5735196,-0.015810443,0.057483453,0.75698507,-1.2300338,-1.886151,-0.95589286,-2.269999,0.108646855,-1.6960264,0.35597515,-0.54772,0.8760852,-1.090996,1.4499482,2.1457005,-1.8130485,0.28253177,0.17648196,0.106190905,0.4436975,-2.673287,PC-3
-0.5600695,2.3255289,-1.9276843,-0.8366272,-0.56338847,1.0076398,0.8850027,1.2131299,-1.720777,1.454126,2.5550702,-1.2072737,-1.7164885,-1.0353259,-0.82740575,0.23581459,-2.1709874,2.4603443,1.2453737,1.5130179,-1.4536091,-2.464152,-0.20994931,-1.679336,-0.88639134,-2.6158772,-2.4708953,0.4147671,1.6644609,-1.7511036,-0.5705841,-0.8783614,0.8813058,1.5241622,-2.5467768,1.7989202,0.4715445,1.049261,1.9117501,-1.5472817,0.9943412,2.8570416,1.3159233,0.37437332,0.04907516,-0.3728441,1.2656018,-3.237466,-3.0055063,-0.2661689,-0.95150596,0.101499856,0.6440438,-1.379495,0.3538554,0.36330587,0.8676924,1.363412,-3.251812,-0.5635675,-1.2416067,2.1369457,1.8755895,2.7803051,-1.2554064,0.12514214,-1.7482868,0.51855135,2.0289543,-3.4279199,1.2758684,-2.3869472,0.90674615,-2.276844,1.4147929,-1.0314369,-2.0923896,1.2762114,0.9279433,-0.62997085,-0.87503517,-0.9717011,1.5809684,2.494065,-0.95317495,2.9357467,-1.8790321,3.3120198,-0.44804573,0.162541,0.27781248,-0.46697444,1.4164692,-1.7055913,0.284358,-2.466666,-1.855505,1.306462,1.4445678,-3.5591004,-0.5183639,-0.19258116,1.1250263,-1.2982394,1.3430557,0.8097061,-0.57139695,K-562
