cells,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
NCI-H460,31.774353907135104,5.251280805948384,-1.385663828297163,1.7637268949896325,0.7045610385705218,-1.5921480750376455,-0.4981990703644,0.3730905567295284,-0.33949912971471946,0.5271238371579624,-0.14811312180391112,0.08494756064501355,0.030406048441218584,0.1528380650634344,-0.03171235026867459,0.24211105556974222,0.3240159926885544,0.0669796562309131,-0.15347897161011928,0.03346812966174421,0.06317671204786376,0.012356198688137999,-0.1068655563573981,0.08338434951503329,-5.464192552633663e-05
SK-OV-3,0.6316664926306753,3.0563052515838183,1.9883757287716486,-2.0540415708476063,-1.6474162967674777,-0.005141758153296146,-0.841898540053328,-1.5646089880911629,0.7436781804251396,-0.5699437580179672,-0.15613826959204177,-0.2993269897228441,0.028499014050668178,0.05261794510733096,0.17086087188204319,-0.756276153316286,0.2295055198006949,-0.16980797658772348,0.2513302570483324,-0.16045403812798953,-0.4140134857214617,-0.7092588085605931,-0.006275642849641778,-0.22363404843288762,-0.15332023054295055
A498,-0.6503844194178702,1.5453260843317682,-0.6840240287544714,0.35427886472871817,0.23445906757357116,0.4048998572277686,3.711685244382074,0.08585208581908321,0.024945994187560896,0.8107432866773296,-1.316327880309841,1.9501797494776227,1.79160255132633,0.19342532356045103,-0.633052047807018,1.110556384420479,-0.3841884178467456,0.09552477838541643,0.27338733789002934,-0.07593871274055698,-0.529294646705129,-0.3838245107970832,0.40723387741931383,-0.2809904984644451,-0.45887210851644494
OVCAR-3,-1.090171193748523,0.7352537906105816,3.197240130190198,0.9998285841266102,-0.06366972733527357,1.2517761463459902,2.7172698346786572,-0.11267551280342794,-0.9562341128636869,0.6165219638775984,-0.3259603995633947,-0.4840676136193034,1.3502821328086476,-0.49997331696901076,-0.17498680078896858,-0.53899651913171,0.6793958751159301,-0.840147893588133,0.6301401206538024,1.0989422441059677,0.1648442089563726,-0.04335833724952558,0.17449064803106096,0.5190877359496524,0.26305608555087395
HS 578T,-0.93210470708594,2.4348407092019624,2.049808739831986,-0.29924644425201613,0.1079489264566156,-1.4338896846939742,-0.5481292357181522,2.139349358129438,1.4520787871347267,-1.1064232500695443,-0.18669765764915508,-1.8724976111211198,0.8335224697606417,-0.40095775966611275,0.1269286946183879,-0.7556925440768407,0.3440170983684172,1.1989203369254002,0.3757411558654587,-0.3549918534460933,-0.25888796695546407,-0.04536049174063913,0.09503718507315546,0.4711118288561889,-0.1023015232632164
MDA-MB-435S,0.11699298614523042,0.6409290376546702,2.0563979156443817,-1.1620636470173356,-1.7816143734055836,0.7838777840860311,-3.222773539521759,0.6687253320151741,1.1905036883764046,-0.642165321975092,0.9327768806160461,1.7464304084733697,0.8408083616497966,-0.2440973133407441,-0.4756224763680127,-0.2098692196729814,-0.6055497804088549,0.08290418642744098,0.3165054675950826,-0.3376679135648049,0.5491382953921301,-0.4025160328776872,-0.1874844973482891,0.3880863057600359,0.07206280394196153
OVCAR-8,-4.010920128867682,7.650219897903236,-2.6624065237860584,-1.8003813681914742,2.4519137186606645,1.0549142429171412,1.0814732143192547,-0.9893971094066571,-0.223057936502457,-0.8307455945540875,0.47676986909301183,-0.7322368574241991,0.5059139048938888,-0.9348560351747082,0.737622468041323,0.0523353480336014,-0.5842177048405724,0.498579205664304,-0.2546360045637491,-0.22508992770910588,0.9155305939787575,0.7497610386620065,0.18890694790108914,0.017483499269013412,0.2299093153824913
NCI-H23,-2.4327152401771386,-1.1930371688671269,2.3461483783877917,0.3183230652730319,6.654682677881732,-1.417046718568441,1.4554868249250745,0.8561599360267299,0.2363405704283804,-0.6914625591361924,-0.17320169211755218,0.42230802686831037,-0.728818804895489,0.7989721336800817,-0.1376452066947623,-0.5824000119053387,0.7213023222259837,-0.31014280874780803,1.1776046387323746,-0.21122329017451655,0.2497251604673335,0.2864954228407652,-0.560555142753755,0.07511785115222688,-0.04672812251028818
MCF7,1.4887666261360482,0.04454072937737639,4.714975033401657,-3.1959057980562964,0.3034223775416294,-2.540501418247447,-1.1085474627939063,-2.0887395596482894,-0.36912100410412263,1.5671551200989955,1.619813542806037,0.47611437182054495,0.1279209234990822,-0.2959684972694543,1.0275287801049076,0.5084071156664616,-0.2093942700084227,-0.17886633741922653,1.244445115052351,-0.3381167251999697,-0.6223437907926062,0.23272451880480344,0.6327881070012176,-0.40466299243354653,-0.002673464909879382
786-0,-2.9890610054490336,2.723028723481349,0.22210280338003532,-0.6628879910023703,-1.3090176120413453,-0.7721948849145895,-0.7194908431381055,0.30861377234849025,-0.9187494835771527,-1.1172649702219273,0.5519924181278911,0.2675254701806871,0.9001652278077545,0.0682242992834205,-0.829396054851634,0.6517094207315044,-0.09108563340665314,-0.7924853415457519,-0.5400265302629833,-0.7986297822169358,-0.09844378858877956,0.12162497389257755,-0.3152836467236008,0.049958221126326585,0.05310471288040571
IGROV1,-1.6780668968414665,2.6716888723721257,-1.7750223147696043,-1.435052176920702,-1.6077864873887209,-0.501183154626649,0.07512269314471592,-0.38056465995320604,0.052093674294087206,0.12254728073585115,-0.04548888900237754,-0.8477487398301564,-1.022321973579434,-0.993157172282721,-0.7495508898066255,0.6311132291910714,0.35317641417163725,-0.08148856583816194,-0.15051012463412095,-0.6943877129500952,-0.7064277325437338,-0.2535139797863505,-0.4797544282433042,-0.15728601462071148,0.10575002977085605
MALME-3M,-1.0687473437568626,-2.6194730179076378,-1.2623518119637838,0.746624820987951,-0.18740043678319565,0.5304079015168826,-0.9103849233004059,-0.12607260624870584,-0.26013903755468554,1.0801515321156663,-0.15835938044554576,-0.14432781669421732,0.937580631137385,0.037156532139336604,0.09704195263898038,0.16912574286026086,-0.056920439256584666,-0.019225817422186896,-0.0347061612087581,0.09969540080528244,-0.27578966322791176,0.20896393608340255,-0.21023170440772226,-0.26870427851886414,-0.4796359666037182
HL60,2.7622170586057804,-0.9516612680116163,2.0137087986686275,-0.46224524975074205,-0.04148325512219044,1.955462071813565,0.9354418119467227,-1.1091966876403667,0.43938800061940936,-0.3089967219279884,0.3035758910192858,0.6693002564492246,-1.1147919985901795,-0.7377014821535393,-0.0318706837047559,-1.4082799271930286,0.03569526904762789,1.1132436134152484,-0.9007350278291915,0.18041485365679166,-0.7895214103323122,0.5105811452553923,0.13053501938183415,0.3456700603164085,-0.21310341283464454
SW-620,0.40300610666297376,-1.9857390933321017,-1.7048162171896546,-2.302437055160813,1.5257328610148215,0.6031110654113467,0.48073267223626037,1.667552512204344,-1.4788402997000367,-0.6793487818905901,1.9703386857190075,0.8312315878825122,0.7876754360840671,-0.0019200921575693436,2.0778298582267327,-0.4803664873653537,0.5511995285326333,-0.4967611221714149,-0.82314139809035,-0.247662569924256,-0.17536044317598978,-0.17637345138169072,0.07192076038238239,0.098347236722596,-0.29954951839485267
HCT-116,-0.6850062600656807,-0.4374529879739856,-0.7670589804279182,-0.18881036980956187,-0.5750359279778251,-1.2790125405264325,-0.10968949452064893,-0.7673816250649578,-0.17562088094104863,1.079224149178325,1.1974059480174983,1.1287133457743603,-1.2678029886444586,-0.3535017087184443,0.3503918743892236,-0.7675285133253883,0.22764876644499757,-0.2553661148704582,-0.8409747234800011,0.8544887872686853,0.41263434961776563,-0.04015046480813872,0.17219528863515388,0.1971491724572342,0.04329255172299757
DU-145,-8.573159415525195,4.635706841954976,-1.827918410373099,4.5635393650733285,-0.09044654128461013,-0.4311099811853459,-1.9322103449127879,-1.353351228960876,0.16506249277995716,2.2845120473885934,0.24994376748687433,0.7701477504682172,-0.7129533570596683,0.058353982292400755,-0.41140726051598264,-0.3564348326413245,-0.14709277336992535,-0.39838978369787437,0.12155898493482561,0.3635917737645275,0.08417530654618458,0.26942442293037366,-0.2295510012302056,0.543899427641965,-0.4411102757517035
SK-MEL-2,1.7407054379961493,-2.097408279758698,0.7250057791636825,2.5194387665498374,0.09615116286869822,3.204358872874767,-2.2149182820035005,-1.0432311389373548,1.3788184120152647,0.22227124965674563,1.2329466846284591,-0.4248937040376518,1.4619781885626952,-0.8326009592535341,0.10530754806140093,0.4935690589159305,-0.023597910258761796,1.0557928555151472,0.5581876366437728,0.4693903719029558,0.3325437055542313,-0.08829038725934062,-0.1304879356748276,-0.12574621903762742,0.04988779333521828
A549/ATCC,-0.35081220604691615,-3.7218120966405155,-0.7534344053122048,1.7088889048142715,-0.17756131741966333,0.48449787641235825,-0.07666985505814494,0.3305411010293484,0.08375995352296968,1.4437968901571907,1.0084325483548977,-0.8989263042306647,0.007567715612153385,1.7381726349602074,0.870225445728952,0.14930255914516105,-1.1310286224347803,0.3311943712501005,-0.14531383693680253,-1.0737480774760708,-0.4767495416713462,0.007044986236848476,-0.3334744586061254,0.40795218351199164,0.6257014303863032
NCI-H522,-0.7316860477569364,-2.674273478352274,1.6488489898394645,-1.1987285129080796,1.9288321056726496,-0.5920327377248727,0.38298135277568873,-0.25180447043665294,-1.8576891406551577,1.3285155795753048,0.9581319264897212,0.24269340324678257,0.4524347270518988,-0.2809928828219774,-1.5460105413418093,-0.3166485147145154,-0.647965666078931,0.23090420370280126,-0.5231869113569213,-0.4055867006455075,0.013804709941902618,-0.38332183402989395,-0.5802845485421685,0.09332183516781495,-0.2870199700680563
U251,0.11927755504566433,-1.870665048057527,-0.3168262689069842,-1.0199886765835695,-0.24134652922083014,-0.5429936154140496,0.897833586800156,-0.33130149029877404,-0.7958401894182425,1.7833431723865694,-0.772587193256256,-1.1851549970945905,-0.3407580424683782,-1.5519240327924553,0.45486317640408686,0.41317926637034585,-0.21622696244816178,0.07406510523901658,-0.4380673189357384,0.020561294662819567,0.5436996883431333,0.16612998496264506,-0.569103245882652,-0.5690875281321783,-0.30213159899767206
ACHN,-0.0607417965155854,-0.38508634849139306,0.695832837958655,0.08901958800632712,-0.29737949707628725,1.7807226313775388,-1.5325573420320808,0.7904515063339893,-0.4489125569769757,-1.6069969348325783,1.0325539777868848,0.05328100794406543,-1.5185681823844968,-0.08212360144583702,-0.7073632853137861,1.722375193281495,1.0907254411967735,-1.1560716678902112,-0.2119043715535362,-0.010651283288765008,0.02569432049089995,0.6634784969316815,0.0975902743415058,0.03346169328931214,-0.14290710186875905
RPMI-8226,-1.0845537635383937,-0.5688403010976654,-1.39066234572202,0.5902753620143256,0.3308702675767502,-0.6690301131484101,-2.5442433755522162,2.206894946031349,-1.6685541482393162,-0.5566495554486187,-0.11890387041389085,0.30694457792954316,0.58191569573457,-0.5087532637900006,-0.6500251099146191,-0.7667807684920327,-1.0593191279999052,-0.06278705091154801,0.1816781143815998,0.16083775820827154,0.619980710489175,0.31815757522903393,0.8250222467528424,-0.5379202928094318,-0.09609335048055812
MDA-MB-468,-2.7717796341108563,2.9443988389217717,0.9347498608490411,-4.0444294608890035,-1.8679609202216632,2.064477712868783,-0.9357940705731128,3.640904111131892,0.2940784856334536,2.689711708820689,-1.593149437824461,0.9987044900329635,-0.522660999315496,1.2771723595563327,0.4427005785252577,0.17542332159736745,0.7922856506986385,0.6016486096469718,0.07082653162716042,0.3552465273393324,0.3789724558565203,0.11091754530394501,-0.21031316328855887,-0.19852503099998045,0.3297345822875656
BT-549,-1.6575923774322616,-1.404881213326241,0.8941584511608335,5.139970373515457,-2.7623155639413377,-1.2304636277656087,0.21874831927758395,0.060846439821171834,-2.569260216839678,-0.3843081969994855,-0.27989553920402654,-0.7750432039397583,-0.21368382743947842,0.6757797197003863,0.5444144877711586,-0.28411890305293597,0.26773397257156023,0.2209631692427389,0.44516324629127463,-0.41260549416383874,0.1858101306560835,-0.059475816206613186,0.40352525854022625,-0.21456481966989352,0.2530850629969426
HT29,0.251588744886565,-1.3462841973108914,-0.8096579685763258,-2.1435648436068697,0.6069711108355234,-1.4790303101340525,-0.5162893567325381,-0.5778942866748318,-0.9540148047351856,0.29733856319841107,-0.8901589778051232,-0.5489537572312899,-1.2167040587382802,0.10472277910025692,-0.6708971506946709,0.18777864906193292,-0.8031425538936925,-0.25407339642687404,0.043207209596496605,0.6014669086656903,-0.05966551696787335,-0.943489762120518,0.4543823791268586,0.659484766539916,0.30607139216438595
SK-MEL-5,3.200929808595777,-4.491519289909429,-1.6361595369163993,-0.21825639433019242,0.5690176067090552,-0.019796266804716706,0.6469883909538068,0.012438028386423982,0.7490215800493295,-0.07906812314986024,0.5636713232242284,0.3293741217438393,1.1009686668219756,-0.8642492604114361,-0.14619685211705286,0.2791845603895696,0.2595594283316096,-0.07730198864226656,-0.10403255251688029,0.6869804382103504,0.3009830067683967,-0.3531481348365972,-0.43831729856108337,0.06218646112498083,0.5183376095808182
PC-3,-1.5246736454018768,1.5316424885929216,3.610415602875145,0.5363041069796172,-0.9726134297561513,0.7097455439251971,-0.23454960669055655,-0.1874556734395022,-1.7311537085169832,-2.0382095333302455,-1.049288557889583,0.42857491336000675,-0.9954634861777152,-1.1683409319029623,0.8665509581243775,0.31073751427783713,-0.7192862436482657,0.4930503419218297,0.03223111326468156,0.9454867968750316,-0.6133532230288457,-0.08876145151196903,-0.4672687302433543,-0.18830083219654561,0.2956032556966808
KM12,-1.8291912633406806,-0.7061778455132064,-1.321660380545361,-1.7388529066952665,-1.9765681238582091,-3.0557463950503347,1.7747638923537152,0.05606762124501749,-0.35630684915610566,-0.935476406161396,1.5684642451505282,-0.44457902580583614,-0.2941069028659337,1.4487638189203729,-1.3516549402085198,0.8981716400853945,-0.14437794070206453,1.7176810678049057,0.5504371048168292,0.8594493454716969,0.30546456747464545,0.6219135612011023,-0.17138785671309065,0.029441099120081523,-0.18448530130868243
LOX IMVI,-1.1055083677836341,3.8337507639836845,4.102191294906698,0.00018417609918762852,-1.6432213336749921,0.18136512301315647,1.717622492200948,-1.1909153746970913,0.15066773022534177,0.09611740623735261,-0.508406341337902,-0.837065227693237,1.4560317612551354,1.121975204703912,-0.5259892638359913,-0.7762522432704919,-0.2655466449671566,-0.7706922838138729,-1.2246011089969724,-0.2069118471869034,0.10183628609057152,0.6511341434891357,-0.07555803562950487,-0.05182207383605938,0.2605041309021215
UACC-257,-0.49896488446025405,-2.2733695875139532,-2.2347275196869965,-1.808760289752375,0.11630963027216822,-0.0481450644965518,-0.644862732193678,-0.780935661714755,-0.04042546406320675,0.18162944195534358,-1.7154396638891953,-1.4893768391767355,0.1311149424429307,-0.6672620389420097,0.5105163369038763,0.5597152504204358,-0.3884503323702855,-0.4856909253629148,0.20851876149587975,-0.45675343801464485,0.8824740974831994,-0.051935622924021485,0.2056216488094374,0.6051898862595366,-0.14860272946259712
SR,-1.740625107736893,-1.0530660073510654,-1.428135789014979,0.12485219221610039,-1.1204944707741862,-2.744501572210073,0.6998628419783678,-2.4458614521730544,2.691451157298044,-0.9709755720329818,-0.7952565032901293,1.409580458992445,-0.41851643128834437,0.7691064028384453,0.8964526857798092,-0.32889733981539554,0.2136543161295262,0.19536564923952063,-0.37947462503967483,-0.2538430848569602,0.852177643205575,-0.14072710579634937,0.029352804988450908,-0.3123435796514445,-0.11637627055109602
OVCAR-5,-6.181373156794307,6.044901062650241,-4.321691441856613,0.5088176335928163,2.221145903524503,0.24139963326636232,-1.0480743783760265,-0.8447482566434354,-0.361954437670063,-0.30463828446337293,0.3879735375697687,0.40772158188967517,0.3326080736338064,1.248002409942524,0.5522804171218759,0.5368559052955552,0.2034940161295511,-0.1616124578005843,0.16899585063562467,0.49178673754060254,-0.6804685051196766,-0.36666599379188414,0.04110144902241437,-0.005164797075247872,0.4221000976483539
UO-31,-3.3876405249585035,0.742745814653629,2.261375150687329,2.502838240737146,-1.3075358811996791,-1.1406073573575455,0.18946103859091815,0.8469034077244434,-0.13186915359041648,0.021267651073940907,0.49847150078826785,-1.1518321932642062,-0.12821555339146057,0.30640828126111397,1.1879172497079522,0.264096036839827,1.282293841081081,-0.11639536949499209,-0.1329564385425743,0.14363779886550088,0.4827799746566741,-0.7050153255872376,-0.2765621728406886,-0.16759255319871327,-0.5084060518854856
SF-539,1.5832027614978597,0.9032196903844323,1.4335344152603695,-0.08002400733737669,-0.8178017323147654,1.0324942376986888,1.1361701576561118,0.6246367988816772,-0.2928750086625096,-1.2444593164432047,-1.0454723093546507,1.009733306872855,-0.8863244321846512,-0.03182123240176216,0.28879548374622827,0.12170814929698637,-0.7604262537317478,-0.08766996667750902,0.6315873363390299,-0.6939378846992542,0.34713573611334,-0.2898448173641244,-0.07885984320173324,0.5583354005942078,-0.526242837901644
SNB-75,-0.9339553947354103,-0.9195242509497253,-1.8098160691509264,2.3705975092233946,-0.7189471985375924,-0.1983064846417211,0.17164303264897873,1.110807396194607,0.8138590654571609,-1.2607338791902887,-0.18652217422464962,1.2128057000344796,0.2483456290440953,-0.38978467970239206,-0.7506776986637724,-0.8004186582028633,-0.14252432030761286,-0.5079666788027681,0.16910777876182523,-0.18415894661595014,-0.22911125256351017,-0.07136373831679496,-0.2607586323150283,-0.3180214545154836,0.10108711922504557
