CCLE_14_0,CCLE_14_1,CCLE_14_2,CCLE_14_3,CCLE_14_4,CCLE_14_5,CCLE_14_6,CCLE_14_7,CCLE_14_8,CCLE_14_9,CCLE_14_10,CCLE_14_11,CCLE_14_12,CCLE_14_13,CCLE_14_14,CCLE_14_15,CCLE_14_16,CCLE_14_17,CCLE_14_18,CCLE_14_19,CCLE_14_20,CCLE_14_21,CCLE_14_22,CCLE_14_23,CCLE_14_24,cells
-7.1149027971253345,6.010300126675958,-1.0748653902141594,-0.3038378839791531,-3.8482796910948225,0.9259829420442175,0.27132193051409004,1.5938470421147588,-1.2778479238444675,0.5608237438653444,-2.7922676647650517,-0.4063189946866724,-1.550472113021204,0.7850145130284091,-1.8611158756173358,-1.0753163084721167,0.08643839157914619,-0.9053802148597929,1.308047967022315,0.20621757141818012,-3.7168920904180767,0.8885322467816262,-0.05824590807247955,0.6506029752395206,-0.9580522031605113,CAKI-1
-4.172587226282904,4.934819533585775,1.2713601688667588,0.6459436306278589,-2.6201568995540967,3.260970823285826,2.1027934497727956,-1.7547657146525741,-0.5959003268546925,-1.7207912199026012,-1.9165165112928277,-2.0395777780795936,-2.9034825347803688,-1.2210425394409388,-1.7194318115316543,0.7839549269705677,-3.6965085782365508,1.4375612622748204,2.5728622681151867,-1.9766172213104436,-0.8934682695712665,-0.7072877518929469,2.715957366699779,-2.3353927108325867,-1.6843075369707108,NCI-H226
-0.6130994611727091,5.9229507445876814,6.40518999540328,-4.878249703991291,4.064775949336057,-0.9387891818059103,2.648970092410767,-1.3288171071207437,0.9726248954600207,2.532827837106228,-3.8274130719214146,1.2836280287413524,-1.767615894199105,-0.4747612216638277,-2.4761316021189383,-0.45931728492325424,3.1712581723790496,-0.015686959772533482,-1.210081085550785,0.8515293260709954,0.24607814120171803,1.7606621578203472,-3.258840532951978,1.9268638232731465,1.1589353661367383,NCI-H322M
8.055804465690931,-4.927511173333842,4.621233785278013,1.8265058502434672,7.198663771314424,4.006079309298319,0.3701121722538872,-3.030631938817027,-4.372217360511797,-2.399285014975346,0.5512608838563987,1.0340993075704297,-1.7169087749741532,-1.3977392730721367,2.595433260607553,-0.7073867326775374,-3.75010485944252,1.4242255383678957,0.5112274050401978,-0.37707959326921153,0.08872385706016622,2.5009521623653987,-1.0123247735246619,-2.460348215020064,0.685628030514915,T-47D
4.394503548363598,-0.6853529078582483,2.6773987912051895,7.200801768297383,2.476279583456917,2.1791837101303266,0.2033918487714052,-0.9887474333168831,1.414002455870162,4.528507227489893,1.8105328221240176,-2.781000018188664,-1.4311579724517627,-2.7751956700575446,-1.5810518657950021,-0.7166852603033128,1.334843590267319,-1.7318324707608723,-0.24673259740243667,-0.663331407628435,-0.5573941521636739,0.6213940790285825,-0.11396373193100028,0.0686124638251666,1.1251797413012332,SK-MEL-28
-2.8140273480257623,-6.49109181761018,-3.8462655620209047,-0.49296340769743546,-0.24431414589001935,2.088185130946845,-0.265602687652181,0.14725628622682055,-1.410486499415041,-2.9430009851955385,-2.09230741488871,0.8964441255872131,0.3454811632024453,-1.1665347542499938,-0.16921579039207546,-2.1035299872727666,3.6202626677293237,2.1620607241034966,-1.4560367489935635,0.25812151465029515,1.792732385533689,2.6469643891331818,0.13218033507280394,-1.4716329298872923,-0.7928930174689843,MDA-MB-231/ATCC
-1.4678647538652847,5.856085952533756,-1.5629402921618167,-3.4990045553609757,2.529630845403042,-3.179992142793698,2.7974544090829276,-2.6575202952696495,0.13371915245434213,-2.26320792492888,-0.17276967423579376,-1.9415007063463707,1.0282980748072688,-4.789256016659583,0.363320311018419,-0.47456876556120425,-3.012695475470606,-0.5276595311757809,1.7320561943855377,-1.9343996850943577,2.6995300610733306,-0.5048329452508571,-0.7363384484606184,0.08839592606550234,-0.44160572352817906,OVCAR-4
-8.018504937118733,1.488312303063424,-4.422107438327618,-0.7174704389354889,0.21641727890384815,0.47517813843708356,-0.6506277516008611,1.7861373407046732,-5.9580528509977455,-2.491642350230504,2.657656213324709,-0.5123102401739705,-0.8699674807465037,1.1195837700478986,1.6158689429318214,6.117341482630342,-1.1705890497502907,0.18847736159566103,-0.9331219453821152,0.504232574436709,1.862674638337384,0.46681000627093233,3.8279586366523857,1.586083996471234,0.32326883979058857,SF-295
-6.052814477428461,9.06485965909845,-5.5474024666683555,8.707728771980952,2.2848127712151616,-1.1907880762841936,-2.505065496851133,1.2153520119326415,1.6453855517362344,-0.023600151533597003,0.425142331124246,2.8294268007639176,5.660984035291361,1.4169904605793338,0.2905902977441965,1.5790897907494128,-0.7487647361951065,1.054851597868276,0.665730811936733,-1.8918293765519396,0.9158222950106977,-0.03067727125951136,-1.4885438874652805,0.37532165387937894,1.45202888613511,UACC-62
-0.6221800911544406,7.420405178549936,8.353000002932793,-2.9322969296565264,-6.0000294854864435,-0.40206971840355504,-1.1533137960414301,-0.08763919424012095,-0.8737591428004227,0.011778490367652918,3.261543337263686,-0.9613095308671558,-1.5836441176125364,4.5545693252736745,-1.0512788728251523,-3.1506726418391287,0.8905520913203281,5.039387761229729,-2.388944649245231,-1.1265713855297947,3.941425974257897,0.6208268935606321,1.8405009417700926,-1.01337647221337,0.5634225703214205,NCI-H460
-9.276568158038126,1.1791010128268171,-1.9650121886804843,-3.915049328960513,3.351683828182075,0.4749268666042313,-2.717743073377848,7.42000192035395,-1.8981721305423038,-1.674812232850409,6.671012454461933,0.7952331382017505,-1.5974454706406944,-1.9519094044811869,2.5953004950860254,-5.149713364544127,-1.3103535556291424,0.6004672009362335,0.7293511662398547,1.595991331144549,-1.4117715075637984,-0.8438868421289287,-3.0111240832300856,2.295497227058578,-0.4364848855085164,SK-OV-3
-4.979771870131548,-4.3080266397501275,1.136416151172842,0.8775142235532754,-1.1531826328623092,1.8617046432794937,-1.627757504956891,0.8048693184451059,-2.224194453432755,-0.04845493928906509,-3.308936912511871,2.3854119053309932,2.1116367987757667,0.16912796059943375,-4.501865514070734,0.6667576191047251,-2.370123004299604,1.1413894921236412,-0.12327885721823674,-1.2923455376527853,-1.9385807167394984,-1.9442843377267767,-0.4242021202744533,-0.21068933415550273,2.029981250897685,A498
-1.6514981596093359,3.4746278839512312,5.078669915938018,-4.053636907774441,3.11188158994819,-5.725539387829281,3.3440756739095403,1.733338376687753,-2.945308609253074,0.80084970691848,2.591880204139036,0.20133898220530708,2.2200133060310994,-0.409215926630919,-3.149595219706457,2.2502738418414,-1.2382127309346926,1.0647246701413222,-0.1992783163515428,3.1154645726929555,-2.50589914629674,1.053019740666176,-1.5217989842291535,-2.464711194403531,1.5048568247922351,OVCAR-3
-0.824988975029926,-2.3554678368304005,8.129534605564299,3.707629544853107,-3.556128597953449,0.7267961146332906,0.15728817975284812,1.380691482455323,-0.7749734117959984,1.2169003991624543,-0.33131911569169115,0.37375159394204743,3.0060361533762143,-2.005160831380817,0.5262120675007452,0.1344928343682415,-4.342416756903875,-3.0281937698765713,-1.1257290432021991,0.8982497036883823,3.0684815404680377,4.201593310571687,0.5723427805245233,2.4392625044259457,0.5057672905309548,HS 578T
-1.3258046208810965,-5.965860516879817,-3.896234548058083,5.101158120096327,0.2635973763565733,-4.552208766956575,-0.746236930272213,0.3261736248205091,-0.7633223774910327,5.093999186940231,-0.13480193929589146,-0.7563368110348646,0.5615686842635391,-2.639049220196091,-0.5607470106960785,1.589882795486109,0.46649957510198187,1.1480881268120395,0.6376817658083902,1.6517431721036977,4.7217421818941805,-1.7911982964323674,-1.651298906671716,0.23065166715163582,-1.122899164405777,MDA-MB-435
0.9556155096202773,-5.159066151178239,1.6620620411226,-0.7205339566339897,-0.269830512160225,-2.1811432520530816,-0.10805704938702575,-6.638605175196629,-0.510452417147927,-4.5660328208507535,2.524680318461764,2.839601272505445,5.261640344671939,3.4127959660195444,-0.36881091959306933,-0.5857876926208561,0.5930255666572644,-0.07757440118486207,-1.6837283968259045,-1.0037494093920893,-0.1839269428592855,-2.824453357276766,-2.861368707596881,-1.1415624539784757,-1.1936993443357424,NCI-H23
8.49554522153456,-0.974394771460012,4.795674973744055,0.36297182309963016,7.460106363691145,3.351251119802656,0.32721896830004155,2.964857125606153,-3.7352765309895886,-2.143588909327188,-3.776375787612252,-1.017703791831988,0.05546173648509982,3.6698143677904347,3.447801541842934,2.176580349693277,1.3307856812761607,1.2193241336783411,0.6598773906414688,-1.4503386833042489,-1.0698525730444128,-1.5898507639313768,-1.2419057676063445,2.430330786853187,-1.3527643504182554,MCF7
-6.320009803133139,-5.888325556923127,-4.9523490007270405,-2.2347261592453447,-0.0873953982043026,0.10033620035836126,-0.6544814666863044,1.9264408368833148,1.1414768361513241,-0.37977351387093355,-3.2292451197347756,0.9624039743467233,0.8830467718682171,1.4691399084217842,-1.2740310002402304,0.7029903215890009,0.2993602655566241,-0.9816248900931391,-0.49515161361586846,0.04561181106625839,-0.3246972862760334,0.16001281307632323,-1.1201507930988124,-2.542355377844453,2.1465752175553767,786-0
-2.2547561692723175,3.5051347379221416,-0.9834019955720837,-2.7982603104064974,1.733904985243726,2.0304865066847078,-1.8396992612500531,0.25552691292131446,5.299616759808968,3.5486780760766847,0.09629861287753223,2.3485143261031562,0.21114452838356307,4.103067965801551,4.505063635044445,-2.0324023633201502,-1.6557355608786566,-1.5432687147984672,4.623942329876312,-1.6035474833051513,-0.33249227838792433,0.5920438077759684,0.5555683154390938,-2.641441178573854,-0.2934036585963234,IGROV1
1.3999504546723724,2.1800992011932774,-2.418567220194437,7.708130352871488,5.1699460249234805,0.004610295706259218,1.1299040217922907,4.139664957935044,0.8421953946945462,-3.465986323157173,-2.52857171189124,-1.5939361153590477,-2.935317809418869,2.7807673385964877,-2.4191613826954126,-1.5330996905214627,0.4609177590629542,-1.1521343544929938,-3.436108199822422,1.6117895538283102,-0.6642091069305243,-0.3372445459339352,1.8219350874006066,-0.9618276920712918,-0.12861323402954813,MALME-3M
13.456469441449713,4.91509927358198,-1.9541913926388808,-0.7960052243963198,-6.4172435087166635,0.0665492508967716,-8.73579425562505,4.235194924031208,2.923005175930217,-1.9759907482425578,-4.77038399719274,1.9644859815131666,-1.2883193784817983,-2.350766515593615,2.6450135700172424,0.78018889008089,-1.638243500776072,1.7760574611218767,-1.034099579063763,2.303876801317507,1.2441452832945907,-0.18573880098724138,-2.0664739813239246,-1.2195472689694165,1.1715602792913589,HL-60(TB)
3.4650440579458937,-5.19567732655423,-7.098701302497796,-0.9107803722472841,-0.4529747885678625,-0.16351406582116115,0.5991423897088328,-5.704926267699908,0.9478439492968264,1.2687634858583554,0.4833143470341009,0.8625675650585622,-3.6180978214716157,2.3185506148946735,-2.248803350898506,0.31000475882816925,-2.00946305187398,2.88164633661264,4.317553182205603,3.831450595100648,-1.520303390692,2.4943967351980088,-0.5166743690662645,3.2134499073056504,1.338754664236525,SW-620
-3.614217045247777,3.7103088309664884,-0.2684554155905211,-1.803215246474437,1.9805038953414489,2.7758302520480735,-0.6277907172986905,-1.9339369795985728,3.2609368551990854,-2.497013310100301,1.4061879940450641,-3.6331127775657497,-0.966930972949671,-1.624247396959317,-1.0677969007494894,1.330465483691011,1.4023894440201354,-3.662085866570602,-0.2523687875520026,1.524238218988384,1.7062222085439784,0.3479875256658658,-2.4636243697536373,-2.796787018004138,-4.015034559011758,HCT-116
-1.7132162348183275,-2.385366378211875,-0.01998081889409115,-1.7494357667848748,1.7026002373915052,-1.0614595815032792,0.3523071939842504,-2.7988344261649956,-1.7445191456579963,1.3628644717769796,-1.7936903311650132,-0.11015390514915069,1.2921393163947839,-2.4706016120038425,-0.07042650984169423,-2.690778661814473,-0.7277096369472347,2.912542862739473,1.1040002308834995,-1.133965573674061,1.2925733487884818,-0.8981504169639865,1.013509097831339,-1.0928017244769428,0.8123390849904061,DU-145
2.1588568332104057,7.052332542459854,-2.0514113789469786,5.907599261706255,-0.5332152033039269,-4.499463907930427,0.18801115953060352,0.17211899970920008,-4.34266261983614,3.977221474213849,1.6851543375339586,-1.6489521164330867,0.301840085170725,-2.198732764930745,3.3815366389668453,-0.07689470347087257,4.430182794369547,2.3410898292301594,-0.007771939767805549,-1.4659057042395394,-3.206244910863905,1.1228029815209781,0.18985638196239676,-1.8003257370722585,0.5731065744336648,SK-MEL-2
-5.2851563781940705,2.5429473077663562,3.2432552188798818,-1.3726359433604993,-1.3227778421854435,1.9156104435850878,-0.5255452495996985,-1.4682357906173553,0.4873197845275473,1.199883407748889,-2.9955050441632807,-1.4798422694163726,0.42479805394487147,1.2423411229447727,0.9754416444861429,0.9503247384827869,2.3622944741206546,1.0419656026852724,1.9190926933283303,0.16325888991939555,1.776312963188803,-0.7696550391950223,-1.1008699396829107,4.690315200986004,-1.9231760013548576,A549/ATCC
5.817290750058494,0.9283206965190157,2.8298868182948462,-0.6981230054734165,0.7500373262394298,3.330847545458361,-3.578612095543449,-2.393186675981197,2.9204590532272414,-0.6550257886138136,3.5263494837882616,-1.4643336303669454,5.999506648545139,-2.0111348978198995,-0.3334787894295181,-0.8987058749875275,2.065980602126884,0.7806230335313906,1.6049872651404473,5.555923701764062,-1.9382009292268771,-1.8500518463078628,4.504393078934914,0.1829228387213722,-0.08624925909857453,NCI-H522
-0.11966461679769994,-1.4943117517931939,3.5917514718551775,1.6611702352036724,1.932273712376432,4.8622834912751305,-3.576638665391717,1.9037915143127828,-1.1785392637410963,1.324694260103763,1.864603349674769,2.1724146549060275,1.3510926332927464,1.133431581138046,-1.0475685886259012,1.7498189151205918,2.1676192074251777,-3.4369479621554833,2.1544164612982644,-0.7389973817986751,0.4580224756615861,1.9159832182494587,1.4775738866162058,-0.3034998005517629,0.7956505575306946,U251
-0.735551786314066,-1.5474079612724128,0.9030607124865868,2.5786947946558554,-1.9845289132744475,0.5563884037209569,0.629934851466706,2.099222367374166,-2.5429174953419036,0.9849269809622319,-2.9841154812997517,2.082547658587666,2.041968657633551,0.6383825877783931,-2.4007374722296677,-5.050184928383883,-1.3861882159621441,-1.0888682951305502,-0.9359128088321463,1.6515003664480485,-0.6917058561575832,-1.650338569614892,1.511101886681494,1.0095017651222087,-2.775398422513285,ACHN
13.049572345330704,-1.3439523283057593,-2.931038075418341,-1.9740489583082097,-3.7986209220354428,-7.903557515952219,0.5815127076953299,4.013835581600597,-3.2333105431398534,-4.1412568000871355,-0.048794237869793075,-4.749206525250797,1.8128864125151956,1.881603826273032,-2.727380809483237,-1.4344913740830572,0.9740988852794121,-2.9262217796017773,4.750087662451579,-1.9910928983337266,0.5196062721350907,1.2159332939795189,0.0843534086018739,0.4556507709678811,-0.2904800117606821,RPMI-8226
1.3151140543629374,-2.9895671991919177,-1.843991315748435,-4.209758062076383,5.691103173224946,-3.97670676769214,-0.9392388375782108,2.3300718994935448,6.572223398515828,0.3823801222874296,-1.8201779797060975,1.9504937048751674,1.7881237678140791,-3.2991270502106147,-1.2641260303190864,0.9649854468931471,-0.12995383522466825,3.161351909139313,-2.1491905373549898,-3.276391519937785,-1.8189803458375848,2.876597860276657,3.3541300407281054,1.4019651255577006,-3.6302215914838802,MDA-MB-468
4.7756714756993945,7.918388989817009,-1.309067161711611,-4.623134672517037,0.18761561119722164,-1.213163394390658,-7.4386708422451955,-5.618119795601481,-3.125464396691492,-0.15976532418258207,1.3089746740141621,4.15342903847444,-3.1375525998402134,-1.910244083178892,-2.495297803412359,2.0477124307314734,0.24066673098454403,-3.6287436120575296,-2.1912064542865344,-1.5032986180768766,-1.1420807944079798,-1.7064481424893736,0.6139118796791792,1.4435567978169797,0.08811198449755082,HT29
0.9856803625635412,6.314365846009853,-2.056392288135438,6.700592886255948,0.8239183206957893,-0.64373819249254,2.9208893635396445,-3.4788209699129973,2.357665560670069,-0.49590987972086603,-0.445922887806892,-0.295688562186696,-0.12127766209646212,2.9461018827227186,-0.12645325184729367,-1.3757409890450558,-1.4735990337296583,-0.6303022751309628,-0.9277235218111494,1.9750520507052305,0.9206576082992214,0.4336758942491422,-0.9161249099551684,0.5435776059872903,-0.44677308956925776,SK-MEL-5
-2.24237946991415,-2.8155054914493602,0.9454652817894896,-5.4093041447484875,-1.2030393213742845,-3.256832968645716,0.7609223570255714,-1.8693458861590977,0.8990779865087636,2.3213622511332,-3.0575664839260286,-4.908441452792052,3.1621239617078025,1.3720319411031503,5.376216994216534,-0.667066018191737,-1.7458398371303787,-2.8528648930364637,-3.3016020963142254,-0.3763621380657982,-2.0608808197278083,-0.410884713220561,1.1612087796147337,1.3607700095193422,2.3744471542695704,PC-3
8.724960472398571,1.1575883542770697,-8.181962999259856,-4.794093725593594,-2.708253264649926,10.73037632538329,4.466651057901857,2.8287289366326944,0.7658180059688928,3.491268158615687,3.9218064744047756,-3.296052871871821,2.8160200821610064,0.06058993253355066,-2.812538614021037,0.531162062634351,-1.0958820070680786,0.8359835758408746,-2.9402625669122298,-2.677122535053287,-0.0005888819497739149,-0.05822713482157255,-2.0619673080609777,0.6644619163705714,0.8052388241923252,K-562
